Description,Product Code,Gender,Product Area,Product Type,Style,Short Web Description,Neckline/Collar,End Use,Fit,Heel Height,Fabric Type,Length,Pattern,Sleeve Length,Water Resistance,Main/Upper Comp,Lining Comp,Sole Comp,Washcare Label,Washing Instructions,Drying Instructions,Ironing Instructions,Range,Packing Format,Long Web Description,Height (cm),Width (cm),Depth (cm),Length (cm),Model Wears,Exclusive,Colour,Product Group,Crew Type,Design Colour,Size,SKU,Vat Code,Style Code,EAN,Supplier ID,Country of Origin,Commodity Code,Season,Phase,Style ID,Option ID,SKU ID,Price Level,Product Template,Age of Intake,Product Segment,Web Exclusive,Cost Price,Live Date,Volume (ml),Outfit 1,Outfit 2,Outfit 3,Outfit 4,Wiring,Padding,Dangerous Goods,Colour Group,Weight (kg),Discontinued,Eco Friendly,Web Length (cm),Model Height,Waistband Position,Toe Style,Heel Type,Fastening,Non-Returnable,High Value,Markdown,John Lewis Product Code,Product Created,Last Updated
ABIGAIL SUEDE LOAFER,WTR015_PINK,Womens,Footwear,Shoes,Loafer,Abigail Suede Loafer,,Smart,,Flat,Suede,,Plain,,,Upper: Suede,Lining/sock: Leather,Outsole: Synthetic,,Wipe Clean Only,,,Range test,Boxed,"Soft suede loafers in pink. These shoes are sure to anchor all your looks with style and plenty of polish. On the inside, our crossed oars have been gold foiled for an extra special touch. Just add jeans.",1.0,,,,,,Peach Pink,600: Womenswear,6650: Shoe,PINK,36,1275903,H,WTR015,5063013028152,SHOE BUSY LLP,IND,6403999890,AUTUMN WINTER 2023,August,600_19412,600_19412_101_033,600_19412_101_033_36,,,,,Web Exclusive Test,16.9,10/22/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,Almond,Flat,Slip on,,,,,,11/08/2023 13:53:57
SEQUIN SWEAT,GHA006_PINKGOLD,Girls,Clothing,Sweatshirts and Hoodies,Sweatshirt,Sequin Sweat,Half Zip Collar,Casual,Casual,,Cotton,,Heart,Long,,60% Cotton 40% Polyester,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A pink and gold sweatshirt. Bring on playtimes and cosy evenings. These have all-over sequined star embellishment making them sparkle.

•	100% cotton excluding trims
•	Ribbed collar, cuffs and hem
•	Crossed oars embroidery 
•	Machine wash ",,,,46.0,,,Bright Pink,300: Girls,3001: Sweat,PINKGOLD,8-9,1275907,Z,GHA006,5063013028169,THE TRADE AID COMPANY,IND,6110309900,AUTUMN WINTER 2023,October,300_19414,300_19414_090_022,300_19414_090_022_8-9,,,,,Web Exclusive Test,8.8,09/24/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Zip,,,,,,11/09/2023 11:30:08
SEQUIN SWEAT,GHA006_PINKGOLD,Girls,Clothing,Sweatshirts and Hoodies,Sweatshirt,Sequin Sweat,Half Zip Collar,Casual,Casual,,Cotton,,Heart,Long,,60% Cotton 40% Polyester,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A pink and gold sweatshirt. Bring on playtimes and cosy evenings. These have all-over sequined star embellishment making them sparkle.

•	100% cotton excluding trims
•	Ribbed collar, cuffs and hem
•	Crossed oars embroidery 
•	Machine wash ",,,,46.0,,,Bright Pink,300: Girls,3001: Sweat,PINKGOLD,3-4,1275909,Z,GHA006,5063013028183,THE TRADE AID COMPANY,IND,6110309900,AUTUMN WINTER 2023,October,300_19414,300_19414_090_022,300_19414_090_022_3-4,,,,,Web Exclusive Test,8.63,09/24/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Zip,,,,,,11/09/2023 11:30:08
SEQUIN SWEAT,GHA006_PINKGOLD,Girls,Clothing,Sweatshirts and Hoodies,Sweatshirt,Sequin Sweat,Half Zip Collar,Casual,Casual,,Cotton,,Heart,Long,,60% Cotton 40% Polyester,,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A pink and gold sweatshirt. Bring on playtimes and cosy evenings. These have all-over sequined star embellishment making them sparkle.

•	100% cotton excluding trims
•	Ribbed collar, cuffs and hem
•	Crossed oars embroidery 
•	Machine wash ",,,,46.0,,,Bright Pink,300: Girls,3001: Sweat,PINKGOLD,11-12,1275913,Z,GHA006,5063013028220,THE TRADE AID COMPANY,IND,6110309900,AUTUMN WINTER 2023,October,300_19414,300_19414_090_022,300_19414_090_022_11-12,,,,,Web Exclusive Test,8.35,09/24/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Zip,,,,,,11/09/2023 11:30:08
LIBBY ROLL NECK,WTD105_PINK,Womens,Clothing,Knitwear,Jumper,Libby Roll Neck,Roll Neck,Evening,Fitted,,Merino Wool,,Plain,Long,,"70% Merino Wool, 30% Cashmere",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"Our Libby roll neck jumper in pink. Not only will the cosy, ribbed neckline keep you warm, it’s oh-so-stylish and easy to throw on in the cooler months. Just add trainers and head out.
",,,,65.0,,,Dark Pink,600: Womenswear,6201: Jumper,PINK,8,1275924,H,WTD105,5063013028275,SOUTH OCEAN,BGD,6110119000,AUTUMN WINTER 2023,October,600_19417,600_19417_092_033,600_19417_092_033_8,,,,,Web Exclusive Test,20.51,10/22/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,5ft 7in,,,,Pullover,,,False,,,11/08/2023 13:40:47
LIBBY ROLL NECK,WTD105_PINK,Womens,Clothing,Knitwear,Jumper,Libby Roll Neck,Roll Neck,Evening,Fitted,,Merino Wool,,Plain,Long,,"70% Merino Wool, 30% Cashmere",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"Our Libby roll neck jumper in pink. Not only will the cosy, ribbed neckline keep you warm, it’s oh-so-stylish and easy to throw on in the cooler months. Just add trainers and head out.
",,,,65.0,,,Dark Pink,600: Womenswear,6201: Jumper,PINK,16,1275927,H,WTD105,5063013028312,SOUTH OCEAN,BGD,6110119000,AUTUMN WINTER 2023,October,600_19417,600_19417_092_033,600_19417_092_033_16,,,,,Web Exclusive Test,20.51,10/22/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,5ft 7in,,,,Pullover,,,False,,,11/08/2023 13:41:18
LIBBY ROLL NECK,WTD105_DKNAVY,Womens,Clothing,Knitwear,Jumper,Libby Roll Neck,Roll Neck,Evening,Fitted,,Merino Wool,,Plain,Long,,"70% Merino Wool, 30% Cashmere",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"Our Libby roll neck jumper in navy. Not only will the cosy, ribbed neckline keep you warm, it’s oh-so-stylish and easy to throw on in the cooler months. Just add trainers and head out.",,,,65.0,,,Navy Blue,600: Womenswear,6201: Jumper,DKNAVY,18,1275935,H,WTD105,5063013028404,SOUTH OCEAN,BGD,6110119000,AUTUMN WINTER 2023,October,600_19417,600_19417_019_033,600_19417_019_033_18,,,,,Web Exclusive Test,20.51,10/22/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,5ft 9in,,,,Pullover,,,False,,,11/08/2023 13:41:18
LIBBY ROLL NECK,WTD105_EVERGREEN,Womens,Clothing,Knitwear,Jumper,Libby Roll Neck,Roll Neck,Evening,Fitted,,Merino Wool,,Plain,Long,,"70% Merino Wool, 30% Cashmere",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,"Our Libby roll neck jumper in green. Not only will the cosy, ribbed neckline keep you warm, it’s oh-so-stylish and easy to throw on in the cooler months. Just add trainers and head out.",,,,65.0,,,Emerald Green,600: Womenswear,6201: Jumper,EVERGREEN,6,1275936,H,WTD105,5063013028411,SOUTH OCEAN,BGD,6110119000,AUTUMN WINTER 2023,October,600_19417,600_19417_041_033,600_19417_041_033_6,,,,,Web Exclusive Test,20.51,10/22/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,5ft 9in,,,,Pullover,,,False,,,11/08/2023 13:40:47
LIBBY V NECK,,Womens,Clothing,Knitwear,Jumper,Libby V Neck,V Neck,Evening,Fitted,,Merino Wool,,,Long,,"70% Merino Wool, 30% Cashmere",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,65.0,,,,600: Womenswear,6201: Jumper,LTPINK,10,1275953,H,WTD084,5063013028497,SOUTH OCEAN,BGD,6110119000,AUTUMN WINTER 2023,October,600_19416,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Pullover,,,,,,11/08/2023 15:16:39
LIBBY V NECK,,Womens,Clothing,Knitwear,Jumper,Libby V Neck,V Neck,Evening,Fitted,,Merino Wool,,,Long,,"70% Merino Wool, 30% Cashmere",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,65.0,,,,600: Womenswear,6201: Jumper,LTPINK,8,1275954,H,WTD084,5063013028503,SOUTH OCEAN,BGD,6110119000,AUTUMN WINTER 2023,October,600_19416,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Pullover,,,,,,11/08/2023 15:16:39
LIBBY V NECK,,Womens,Clothing,Knitwear,Jumper,Libby V Neck,V Neck,Evening,Fitted,,Merino Wool,,,Long,,"70% Merino Wool, 30% Cashmere",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,65.0,,,,600: Womenswear,6201: Jumper,LTPINK,12,1275955,H,WTD084,5063013028510,SOUTH OCEAN,BGD,6110119000,AUTUMN WINTER 2023,October,600_19416,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Pullover,,,,,,11/08/2023 15:16:38
LIBBY V NECK,,Womens,Clothing,Knitwear,Jumper,Libby V Neck,V Neck,Evening,Fitted,,Merino Wool,,,Long,,"70% Merino Wool, 30% Cashmere",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,65.0,,,,600: Womenswear,6201: Jumper,LTPINK,16,1275957,H,WTD084,5063013028534,SOUTH OCEAN,BGD,6110119000,AUTUMN WINTER 2023,October,600_19416,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Pullover,,,,,,11/08/2023 15:16:39
LIBBY V NECK,,Womens,Clothing,Knitwear,Jumper,Libby V Neck,V Neck,Evening,Fitted,,Merino Wool,,,Long,,"70% Merino Wool, 30% Cashmere",,,,Delicate Machine Wash at 30°C,Do not tumble dry,Cool iron on reverse,Range test,Flat,,,,,65.0,,,,600: Womenswear,6201: Jumper,LTPINK,18,1275958,H,WTD084,5063013028541,SOUTH OCEAN,BGD,6110119000,AUTUMN WINTER 2023,October,600_19416,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Pullover,,,,,,11/08/2023 15:16:38
WAX JACKET,MTA035_OLIVE,Mens,Clothing,Coats and Jackets,Casual Coat,Wax Jacket,Classic Collar,Day,Classic,,Cotton,,Plain,Long,,"Shell / Upper Body 100% Cotton
",Lower body :100% Nylon,,"Wipe clean with damp cloth without soap
",Wipe Clean Only,Do not tumble dry,Do not iron,Range test,Flat,"A classic wax jacket in olive. This timeless style has been expertly crafted from waxed cotton twill that provides natural protection from the elements, as well as being finished with plenty of pockets and polished Crew branded press studs. Style it with a shirt and desert boots in the week before switching into a tee and trainers at the weekend.",,,,78.0,,,Olive Green,500: Menswear,5104: Jacket,OLIVE,L,1276027,H,MTA035,5063013029234,KOSTROMA LIMITED,CHN,6203329000,AUTUMN WINTER 2023,October,500_19400,500_19400_049_033,500_19400_049_033_L,,,,,Web Exclusive Test,37.71,10/01/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Popper and zip,,,,,,11/08/2023 15:15:48
WAX JACKET,MTA035_OLIVE,Mens,Clothing,Coats and Jackets,Casual Coat,Wax Jacket,Classic Collar,Day,Classic,,Cotton,,Plain,Long,,"Shell / Upper Body 100% Cotton
",Lower body :100% Nylon,,"Wipe clean with damp cloth without soap
",Wipe Clean Only,Do not tumble dry,Do not iron,Range test,Flat,"A classic wax jacket in olive. This timeless style has been expertly crafted from waxed cotton twill that provides natural protection from the elements, as well as being finished with plenty of pockets and polished Crew branded press studs. Style it with a shirt and desert boots in the week before switching into a tee and trainers at the weekend.",,,,78.0,,,Olive Green,500: Menswear,5104: Jacket,OLIVE,XXL,1276032,H,MTA035,5063013029258,KOSTROMA LIMITED,CHN,6203329000,AUTUMN WINTER 2023,October,500_19400,500_19400_049_033,500_19400_049_033_XXL,,,,,Web Exclusive Test,37.65,10/01/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Popper and zip,,,,,,11/08/2023 15:15:48
THORNGROVE BLAZER,MTA042_DKGREEN,Mens,Clothing,Coats and Jackets,Blazer,Thorngrove Blazer,Classic Collar,Smart,Tailored,,Wool,,Herringbone,Long,,"Shell: 55% Wool, 45% Polyester
",Lining: 100% Polyester,,"Do not wash, 
Do not bleach,
Do not tumble dry, 
Cool iron on reverse, 
Dry clean only",Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A checked blazer in dark green. Finished with a felted undercollar, our embroidered crossed oars and a silky lining, this is a detail-driven addition to your smart casual wardrobe. Layer over a shirt for a classic look, or pair with a rugby for a contemporary twist. Simply stylish. ",,,,,,,Dark Green,500: Menswear,5921: Blazers,DKGREEN,42,1276061,H,MTA042,5063013029517,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19428,500_19428_040_023,500_19428_040_023_42,,,,,Web Exclusive Test,35.95,10/31/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/08/2023 15:16:52
THORNGROVE BLAZER,MTA042_DKGREEN,Mens,Clothing,Coats and Jackets,Blazer,Thorngrove Blazer,Classic Collar,Smart,Tailored,,Wool,,Herringbone,Long,,"Shell: 55% Wool, 45% Polyester
",Lining: 100% Polyester,,"Do not wash, 
Do not bleach,
Do not tumble dry, 
Cool iron on reverse, 
Dry clean only",Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A checked blazer in dark green. Finished with a felted undercollar, our embroidered crossed oars and a silky lining, this is a detail-driven addition to your smart casual wardrobe. Layer over a shirt for a classic look, or pair with a rugby for a contemporary twist. Simply stylish. ",,,,,,,Dark Green,500: Menswear,5921: Blazers,DKGREEN,44,1276062,H,MTA042,5063013029524,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19428,500_19428_040_023,500_19428_040_023_44,,,,,Web Exclusive Test,35.95,10/31/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/08/2023 15:15:27
THORNGROVE BLAZER,MTA042_DKGREEN,Mens,Clothing,Coats and Jackets,Blazer,Thorngrove Blazer,Classic Collar,Smart,Tailored,,Wool,,Herringbone,Long,,"Shell: 55% Wool, 45% Polyester
",Lining: 100% Polyester,,"Do not wash, 
Do not bleach,
Do not tumble dry, 
Cool iron on reverse, 
Dry clean only",Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A checked blazer in dark green. Finished with a felted undercollar, our embroidered crossed oars and a silky lining, this is a detail-driven addition to your smart casual wardrobe. Layer over a shirt for a classic look, or pair with a rugby for a contemporary twist. Simply stylish. ",,,,,,,Dark Green,500: Menswear,5921: Blazers,DKGREEN,38,1276064,H,MTA042,5063013029548,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19428,500_19428_040_023,500_19428_040_023_38,,,,,Web Exclusive Test,35.91,10/31/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/08/2023 15:16:52
THORNGROVE BLAZER,MTA042_DKGREEN,Mens,Clothing,Coats and Jackets,Blazer,Thorngrove Blazer,Classic Collar,Smart,Tailored,,Wool,,Herringbone,Long,,"Shell: 55% Wool, 45% Polyester
",Lining: 100% Polyester,,"Do not wash, 
Do not bleach,
Do not tumble dry, 
Cool iron on reverse, 
Dry clean only",Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A checked blazer in dark green. Finished with a felted undercollar, our embroidered crossed oars and a silky lining, this is a detail-driven addition to your smart casual wardrobe. Layer over a shirt for a classic look, or pair with a rugby for a contemporary twist. Simply stylish. ",,,,,,,Dark Green,500: Menswear,5921: Blazers,DKGREEN,40,1276065,H,MTA042,5063013029555,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19428,500_19428_040_023,500_19428_040_023_40,,,,,Web Exclusive Test,35.95,10/31/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/08/2023 15:15:27
TEXTURE BLAZER,MTA049_GREY,Mens,Clothing,Coats and Jackets,Blazer,Textured Blazer,Classic Collar,Day,Classic,,Wool Mix,,Plain,Long,,"50% Polyester
50% Wool",100% Polyester,,,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"This grey blazer deserves a spot in your wardrobe. Expertly tailored, it's fully lined for a premium feel with plenty of pockets and our signature embroidery under the collar. Layer over a shirt for a timeless ensemble that will always look polished.

• Lined
• Felt undercollar with signature embroidery
• Branded buttons
",,,,80.0,,,Mid Grey,500: Menswear,5921: Blazers,GREY,42,1276068,H,MTA049,5063013029609,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19433,500_19433_059_033,500_19433_059_033_42,,,,,Web Exclusive Test,35.9,10/31/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/09/2023 11:34:48
TEXTURE BLAZER,MTA049_GREY,Mens,Clothing,Coats and Jackets,Blazer,Textured Blazer,Classic Collar,Day,Classic,,Wool Mix,,Plain,Long,,"50% Polyester
50% Wool",100% Polyester,,,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"This grey blazer deserves a spot in your wardrobe. Expertly tailored, it's fully lined for a premium feel with plenty of pockets and our signature embroidery under the collar. Layer over a shirt for a timeless ensemble that will always look polished.

• Lined
• Felt undercollar with signature embroidery
• Branded buttons
",,,,80.0,,,Mid Grey,500: Menswear,5921: Blazers,GREY,44,1276069,H,MTA049,5063013029586,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19433,500_19433_059_033,500_19433_059_033_44,,,,,Web Exclusive Test,35.9,10/31/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/09/2023 11:34:48
TEXTURE BLAZER,MTA049_GREY,Mens,Clothing,Coats and Jackets,Blazer,Textured Blazer,Classic Collar,Day,Classic,,Wool Mix,,Plain,Long,,"50% Polyester
50% Wool",100% Polyester,,,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"This grey blazer deserves a spot in your wardrobe. Expertly tailored, it's fully lined for a premium feel with plenty of pockets and our signature embroidery under the collar. Layer over a shirt for a timeless ensemble that will always look polished.

• Lined
• Felt undercollar with signature embroidery
• Branded buttons
",,,,80.0,,,Mid Grey,500: Menswear,5921: Blazers,GREY,46,1276070,H,MTA049,5063013029593,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19433,500_19433_059_033,500_19433_059_033_46,,,,,Web Exclusive Test,35.9,10/31/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/09/2023 11:34:48
TEXTURE BLAZER,MTA049_GREY,Mens,Clothing,Coats and Jackets,Blazer,Textured Blazer,Classic Collar,Day,Classic,,Wool Mix,,Plain,Long,,"50% Polyester
50% Wool",100% Polyester,,,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"This grey blazer deserves a spot in your wardrobe. Expertly tailored, it's fully lined for a premium feel with plenty of pockets and our signature embroidery under the collar. Layer over a shirt for a timeless ensemble that will always look polished.

• Lined
• Felt undercollar with signature embroidery
• Branded buttons
",,,,80.0,,,Mid Grey,500: Menswear,5921: Blazers,GREY,40,1276072,H,MTA049,5063013029623,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19433,500_19433_059_033,500_19433_059_033_40,,,,,Web Exclusive Test,35.9,10/31/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/09/2023 11:34:48
TEXTURE BLAZER,MTA049_GREY,Mens,Clothing,Coats and Jackets,Blazer,Textured Blazer,Classic Collar,Day,Classic,,Wool Mix,,Plain,Long,,"50% Polyester
50% Wool",100% Polyester,,,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"This grey blazer deserves a spot in your wardrobe. Expertly tailored, it's fully lined for a premium feel with plenty of pockets and our signature embroidery under the collar. Layer over a shirt for a timeless ensemble that will always look polished.

• Lined
• Felt undercollar with signature embroidery
• Branded buttons
",,,,80.0,,,Mid Grey,500: Menswear,5921: Blazers,GREY,48,1276073,H,MTA049,5063013029630,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19433,500_19433_059_033,500_19433_059_033_48,,,,,Web Exclusive Test,35.9,10/31/2023 00:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/09/2023 11:34:48
HERRINGBONE BLAZER,MTA047_STEELBLUE,Mens,Clothing,Coats and Jackets,Blazer,Herringbone Blazer,Classic Collar,Day,Classic,,Wool,,Herringbone,Long,,"56% Wool
38% Polyester 
2% Acrylic 
2% Nylon
2% Viscose","100% Polyester ",,Avoid contract with light colour clothes and upholstery,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A check blazer in steel blue. This timeless design features plenty of pockets, branded buttons and a single vent flap on the reverse. In traditional herringbone check and lined for a premium feel. It's finished with a contrast felt wool and our crossed oars undercollar. Quality in every stitch.

• Lined
• Felt undercollar with signature embroidery
",,,,80.0,,,Mid Blue,500: Menswear,5921: Blazers,STEELBLUE,42,1276082,H,MTA047,5063013029791,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19431,500_19431_016_023,500_19431_016_023_42,,,,,Web Exclusive Test,33.13,10/01/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/09/2023 11:34:27
HERRINGBONE BLAZER,MTA047_STEELBLUE,Mens,Clothing,Coats and Jackets,Blazer,Herringbone Blazer,Classic Collar,Day,Classic,,Wool,,Herringbone,Long,,"56% Wool
38% Polyester 
2% Acrylic 
2% Nylon
2% Viscose","100% Polyester ",,Avoid contract with light colour clothes and upholstery,Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A check blazer in steel blue. This timeless design features plenty of pockets, branded buttons and a single vent flap on the reverse. In traditional herringbone check and lined for a premium feel. It's finished with a contrast felt wool and our crossed oars undercollar. Quality in every stitch.

• Lined
• Felt undercollar with signature embroidery
",,,,80.0,,,Mid Blue,500: Menswear,5921: Blazers,STEELBLUE,44,1276083,H,MTA047,5063013029807,Concept Asia Resources Limited,CHN,6203310000,AUTUMN WINTER 2023,October,500_19431,500_19431_016_023,500_19431_016_023_44,,,,,Web Exclusive Test,33.13,10/01/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/09/2023 11:34:27
CORDUROY BLAZER,MTA046_PEAT,Mens,Clothing,Coats and Jackets,Blazer,Corduroy Blazer,Classic Collar,Day,Classic,,Cotton,,Plain,Long,,100% Cotton,100% Polyester,,"DRY AWAYFROM 
DIRECT HEAT AND SUNLIGHT ",Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A corduroy jacket in peat. It's super soft, single breasted and fully lined. Don't miss the contrast felting and crossed oars embroidery hidden under the collar. Layer over a shirt and chinos for a classic look. 

• Lined
• Felt undercollar with signature embroidery
• Branded buttons
",,,,80.0,,,Dark Green,500: Menswear,5921: Blazers,PEAT,38,1276099,H,MTA046,5063013029937,Concept Asia Resources Limited,CHN,6203329000,AUTUMN WINTER 2023,October,500_19430,500_19430_040_033,500_19430_040_033_38,,,,,Web Exclusive Test,28.67,10/01/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/09/2023 11:29:55
CORDUROY BLAZER,MTA046_PEAT,Mens,Clothing,Coats and Jackets,Blazer,Corduroy Blazer,Classic Collar,Day,Classic,,Cotton,,Plain,Long,,100% Cotton,100% Polyester,,"DRY AWAYFROM 
DIRECT HEAT AND SUNLIGHT ",Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A corduroy jacket in peat. It's super soft, single breasted and fully lined. Don't miss the contrast felting and crossed oars embroidery hidden under the collar. Layer over a shirt and chinos for a classic look. 

• Lined
• Felt undercollar with signature embroidery
• Branded buttons
",,,,80.0,,,Dark Green,500: Menswear,5921: Blazers,PEAT,48,1276101,H,MTA046,5063013029982,Concept Asia Resources Limited,CHN,6203329000,AUTUMN WINTER 2023,October,500_19430,500_19430_040_033,500_19430_040_033_48,,,,,Web Exclusive Test,28.67,10/01/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/09/2023 11:29:55
CORDUROY BLAZER,MTA046_PEAT,Mens,Clothing,Coats and Jackets,Blazer,Corduroy Blazer,Classic Collar,Day,Classic,,Cotton,,Plain,Long,,100% Cotton,100% Polyester,,"DRY AWAYFROM 
DIRECT HEAT AND SUNLIGHT ",Do Not Wash,Do not tumble dry,Cool iron on reverse,Range test,Flat,"A corduroy jacket in peat. It's super soft, single breasted and fully lined. Don't miss the contrast felting and crossed oars embroidery hidden under the collar. Layer over a shirt and chinos for a classic look. 

• Lined
• Felt undercollar with signature embroidery
• Branded buttons
",,,,80.0,,,Dark Green,500: Menswear,5921: Blazers,PEAT,36,1276102,H,MTA046,5063013029999,Concept Asia Resources Limited,CHN,6203329000,AUTUMN WINTER 2023,October,500_19430,500_19430_040_033,500_19430_040_033_36,,,,,Web Exclusive Test,28.67,10/01/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Button,,,False,,,11/09/2023 11:29:55
CORLEIGH QUILTED GILET,MTA015_PEAT,Mens,Clothing,Coats and Jackets,Gilet,Corleigh Quilted Gilet,Zip Neck,Day,Classic,,Polyester,,Plain,Sleeveless,,100% Polyester,"Lining: 100% Cotton
Wadding: 100% Polyester",,,Delicate Machine Wash at 30°C,Do not tumble dry,Do not iron,Range test,Flat,"The new Corleigh quilted gilet in peat green. Perfect for country walks, this comfortable body warmer has plenty of pockets and our crossed oars stitched on the chest. Layer over your favourite half zip. 

• Branded zip pull with snap poppers
• Two chest pockets
• Two side pockets
• Crossed oars embroidered on the chest
",,,,67.0,,,Mid Green,500: Menswear,5105: Gilet,PEAT,M,1276115,H,MTA015,5063013030087,SUMEC TEXTILE AND LIGHT INDUSTRY CO.LTD,CHN,6203339000,AUTUMN WINTER 2023,September,500_19426,500_19426_046_033,500_19426_046_033_M,,,,,Web Exclusive Test,12.37,09/17/2023 23:00:00,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,Popper and zip,,,False,,,11/09/2023 11:30:10
CORLEIGH QUILTED GILET,MTA015_PEAT,Mens,Clothing,Coats and Jackets,Gilet,Corleigh Quilted Gilet,Zip Neck,Day,Classic,,Polyester,,Plain,Sleeveless,,100% Polyester,"Lining: 100% Cotton
