Source,SupplierCode,BIS_Ref_ID,ItemOptionNumber,ProductStyle,OptionDescription,ItemDescription,SubGroup,SubgroupDescription,EAN,PolledDate,TransDate,CountryCode,OriginalSellingPrice,SaleUnits,SaleValue,ReturnUnits,ReturnValue,FullPriceInd,SalesSourceDescription,ModelType,VATRate,VAT,VATExclusive,CommissionRate,Commission,BrandName,OrderReferenceNumber
ONL,A95230,291996600,M8542923,WNH008_WHITE,12 R,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5054409048472,2023-10-12,2023-09-19,GB,65.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RMLYG9K
ONL,A95230,1005642386,76573614,WTJ005_CREAMPRT,10,CR NAT CREW CLOTHING,4F02,WOMENS CLOTHING,5059595961376,2023-10-12,2023-10-12,GB,89.00,1,44.00,0,0.00,MD,Online,Concession,20.00,7.33,36.67,37.00,13.57,Crew Clothing Company,6RVMQBW9
ONL,A25671,1005315139,U0983015,WNE053CREAM,12,CREW CLOTHING SECOND,4F02,WOMENS CLOTHING,5059595006077,2023-10-12,2023-10-11,GB,25.00,1,25.00,0,0.00,FP,Online,Non-stocked,20.00,4.17,20.83,37.00,7.71,Crew Clothing Company,6RV8T7MY
ONL,A95230,1005416106,A9767256,WQR005_NEUTRAL,5 EU 38,CR NAT CREW CLOTHING,4F02,WOMENS CLOTHING,5059595437376,2023-10-12,2023-10-12,SA,42.00,1,56.88,0,0.00,FP,Online,Concession,0.00,0.00,56.88,37.00,21.05,Crew Clothing Company,6RVM020V
ONL,A95230,1005501896,53539724,WSH003_DKINGO,14 R,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595866985,2023-10-12,2023-10-12,GB,34.00,1,34.00,0,0.00,MD,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6RVMP73L
ONL,A95230,292017481,15750015,WTE022_NVYWHT,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595944690,2023-10-12,2023-09-27,GB,32.00,0,0.00,-1,-32.00,FP,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6RQ6YA42
ONL,A25671,291827239,A9941122,MQG006_TAN,34 R,CR NAT CREW CLOTHING,4F01,MENS CLOTHING,5059595455783,2023-10-12,2023-10-09,GB,65.00,0,0.00,-1,-65.00,FP,Online,Non-stocked,20.00,-10.83,-54.17,37.00,-20.04,Crew Clothing Company,6RTL3FB8
ONL,A95230,291891073,N4407204,MSB038_BLUE,Medium,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595822769,2023-10-12,2023-10-07,GB,69.00,0,0.00,-1,-34.00,MD,Online,Concession,20.00,-5.67,-28.33,37.00,-10.48,Crew Clothing Company,6RT60PTM
ONL,A95230,291918309,T5106116,WSG005_NAVY,14,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595894223,2023-10-12,2023-10-07,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RT6HTF2
ONL,A95230,1005277308,U3193157,WQR005_PINK,6 EU 39,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595437345,2023-10-12,2023-10-12,GB,42.00,1,42.00,0,0.00,FP,Online,Concession,20.00,7.00,35.00,37.00,12.95,Crew Clothing Company,6RVMXNM7
ONL,A95230,291821642,U1300704,MRC101_GRYMARL,Medium,CR GRY CREW CLOTHING,4F01,MENS CLOTHING,5059595578505,2023-10-12,2023-10-03,GB,55.00,0,0.00,-1,-55.00,FP,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6RS18558
ONL,A95230,291863353,54298016,WSD295_WHTNVY,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595853893,2023-10-12,2023-10-01,GB,49.00,0,0.00,-1,-24.00,MD,Online,Concession,20.00,-4.00,-20.00,37.00,-7.40,Crew Clothing Company,6RRAJ981
ONL,A95230,1005687367,N3938917,WSJ173_RASP,16,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595929291,2023-10-12,2023-10-12,GB,79.00,1,39.00,0,0.00,MD,Online,Concession,20.00,6.50,32.50,37.00,12.03,Crew Clothing Company,6RVMZ98D
ONL,A95230,1005617004,99553715,WSE023_PINK,12,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595858485,2023-10-12,2023-09-25,GB,16.00,1,8.00,0,0.00,MD,Online,Concession,20.00,1.33,6.67,37.00,2.47,Crew Clothing Company,6RPHAGY0
ONL,A95230,291854707,D8937405,MSE045_CORALMRL,Large,CR ORN CREW CLOTHING,4F05,MENS PP+,5059595748809,2023-10-12,2023-09-30,GB,45.00,0,0.00,-1,-22.00,MD,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6RQYZ93H
ONL,A95230,291848118,U7422612,WSC050_NAVYWHT,6,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595913931,2023-10-12,2023-09-29,GB,45.00,0,0.00,-1,-22.00,MD,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6RQKXD1B
ONL,A95230,1004882113,64549916,WTJ052_DKNVYPRT,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5063013079048,2023-10-12,2023-10-11,GB,79.00,1,79.00,0,0.00,FP,Online,Concession,20.00,13.17,65.83,37.00,24.36,Crew Clothing Company,6RVA2WDK
ONL,A95230,291919676,55511504,MSE023_NVYDPPERIW,Medium,CR PUR CREW CLOTHING,4F01,MENS CLOTHING,5059595900498,2023-10-12,2023-10-07,GB,42.00,0,0.00,-1,-25.00,MD,Online,Concession,20.00,-4.17,-20.83,37.00,-7.71,Crew Clothing Company,6RT60DHZ
ONL,A95230,1005851296,52460217,WSE067_PINK,16,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595859918,2023-10-12,2023-10-12,GB,45.00,1,18.50,0,0.00,MD,Online,Concession,20.00,3.08,15.42,37.00,5.71,Crew Clothing Company,6RVMQ577
ONL,A95230,291917387,A9942103,MMB062_ULTRAMARNE,Medium,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5054409489794,2023-10-12,2023-10-08,GB,57.00,0,0.00,-1,-57.00,FP,Online,Concession,20.00,-9.50,-47.50,37.00,-17.58,Crew Clothing Company,6RTHJ989
ONL,A95230,1004634583,D3724015,WTC041_DLBLUE,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5063013006341,2023-10-12,2023-10-11,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6RVA6JKC
ONL,A95230,1005491878,83003813,WTD097_NAVY,8,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5063013016449,2023-10-12,2023-10-11,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RVA56TX
ONL,A95230,1005623790,N4407205,MSB038_BLUE,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595822776,2023-10-12,2023-10-12,GB,69.00,1,34.00,0,0.00,MD,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6RVMQA2R
ONL,A95230,1005629243,D8945513,WSE232_DKNAVY,8,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595811336,2023-10-12,2023-10-12,GB,35.00,1,21.00,0,0.00,MD,Online,Concession,20.00,3.50,17.50,37.00,6.48,Crew Clothing Company,6RVM8QAR
ONL,A95230,1005371315,T5784073,WMH003LGHTINDIGO,10 R,CREW CLOTHING SKINNY,4F02,WOMENS CLOTHING,5054409654567,2023-10-12,2023-10-11,GB,26.00,1,26.00,0,0.00,MD,Online,Concession,20.00,4.33,21.67,37.00,8.02,Crew Clothing Company,6RVA9GBG
ONL,A25671,1005391927,N4958505,MTB087_DKNVYBLUE,Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5063013034764,2023-10-12,2023-10-11,GB,65.00,1,65.00,0,0.00,FP,Online,Non-stocked,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6RVA35GS
ONL,A95230,291949646,N4192317,WSJ151_NAVY,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595842446,2023-10-12,2023-10-08,GB,85.00,0,0.00,-1,-42.00,MD,Online,Concession,20.00,-7.00,-35.00,37.00,-12.95,Crew Clothing Company,6RTJ8X8T
ONL,A25671,1005677462,87611904,MTE102_BLACK,Medium,CR BLA CREW CLOTHING,4F01,MENS CLOTHING,5063013073244,2023-10-12,2023-10-11,GB,40.00,1,40.00,0,0.00,FP,Online,Non-stocked,20.00,6.67,33.33,37.00,12.33,Crew Clothing Company,6RV95W25
ONL,A95230,1005354338,C8646613,WSJ181_RASP,8,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5063013003296,2023-10-12,2023-10-12,GB,75.00,1,37.00,0,0.00,MD,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6RVLWDWW
ONL,A95230,291884145,52063613,WTE017_WHITE,8,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5063013003692,2023-10-12,2023-10-09,GB,32.00,0,0.00,-1,-19.00,MD,Online,Concession,20.00,-3.17,-15.83,37.00,-5.86,Crew Clothing Company,6RTKV4M9
ONL,A95230,1005725180,84891416,WTJ084_DKTEAL,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595973805,2023-10-12,2023-10-10,IM,79.00,1,79.00,0,0.00,FP,Online,Concession,20.00,13.17,65.83,37.00,24.36,Crew Clothing Company,6RTYN8P5
ONL,A95230,1005361610,D8944901,WSU001_NAVY,ONE,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595736158,2023-10-12,2023-10-12,GB,20.00,1,20.00,0,0.00,FP,Online,Concession,20.00,3.33,16.67,37.00,6.17,Crew Clothing Company,6RVMF6AL
ONL,A95230,291828951,T5784031,WMH003LGHTINDIGO,8 L,CREW CLOTHING SKINNY,4F02,WOMENS CLOTHING,5054409654543,2023-10-12,2023-09-21,GB,26.00,0,0.00,-1,-26.00,MD,Online,Concession,20.00,-4.33,-21.67,37.00,-8.02,Crew Clothing Company,6RNBVDWT
ONL,A95230,1005667706,81713206,MTC101_MESAROSE,X-Large,CR PNK CREW CLOTHING,4F01,MENS CLOTHING,5063013013486,2023-10-12,2023-10-08,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6RTHGXH9
ONL,A95230,292018161,17603702,MSE020_BRKGREENST,Small,CR GRN CREW CLOTHING,4F01,MENS CLOTHING,5059595774891,2023-10-12,2023-10-04,GB,42.00,0,0.00,-1,-21.00,MD,Online,Concession,20.00,-3.50,-17.50,37.00,-6.48,Crew Clothing Company,6RS3XF9S
ONL,A95230,292019489,22973423,WMH014LIGHTINDG,12 R,CREW CLOTHING BLUE S,4F02,WOMENS CLOTHING,5054409653935,2023-10-12,2023-09-19,GB,65.00,0,0.00,-1,-32.00,MD,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6RMLYPCG
ONL,A95230,1005667721,71898286,WZH003WRNMIDWSH,18 S,CREW CLOTHING BLUE S,4F02,WOMENS CLOTHING,5054409623327,2023-10-12,2023-09-22,GB,65.00,1,27.00,0,0.00,MD,Online,Concession,20.00,4.50,22.50,37.00,8.33,Crew Clothing Company,6RNQ8GDY
ONL,A25671,1005508387,C5636816,WRE027_NAVY,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595637752,2023-10-12,2023-10-11,GB,25.00,1,25.00,0,0.00,FP,Online,Non-stocked,20.00,4.17,20.83,37.00,7.71,Crew Clothing Company,6RV9PFDL
ONL,A25671,1005508391,D0898517,WSE051_NAVY,16,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595778875,2023-10-12,2023-10-11,GB,25.00,1,25.00,0,0.00,FP,Online,Non-stocked,20.00,4.17,20.83,37.00,7.71,Crew Clothing Company,6RV9PFDL
ONL,A25671,1005440410,53845101,MTS015_NVYRDGRN,ONE,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595923626,2023-10-12,2023-10-11,GB,35.00,1,35.00,0,0.00,FP,Online,Non-stocked,20.00,5.83,29.17,37.00,10.79,Crew Clothing Company,6RV92ZFJ
ONL,A95230,292033228,87741805,MSE019_PINKSTRIPE,X-Large,CR PNK CREW CLOTHING,4F01,MENS CLOTHING,5059595774730,2023-10-12,2023-09-19,GB,42.00,0,0.00,-1,-21.00,MD,Online,Concession,20.00,-3.50,-17.50,37.00,-6.48,Crew Clothing Company,6RMM14H7
ONL,A95230,1005808334,U3249814,WZH004_DKRINSE,14 S,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409623686,2023-10-12,2023-10-12,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6RVM7T86
ONL,A95230,1005307066,A2126406,MSE001_SPICECORAL,X-Large,CR ORN CREW CLOTHING,4F01,MENS CLOTHING,5059595887195,2023-10-12,2023-10-12,GB,25.00,1,12.50,0,0.00,MD,Online,Concession,20.00,2.08,10.42,37.00,3.86,Crew Clothing Company,6RVLWGB2
ONL,A25671,1005753093,M0149103,MMB032NAVY,Medium,BLU CREW CLOTHING BL,4F01,MENS CLOTHING,5054409490332,2023-10-12,2023-10-11,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RV9JPW2
ONL,A95230,1005665962,38019116,GCW111_BRWHT,3-4 Yrs,CR WHI CREW CLOTHING,4F04,GIRLS CLOTHING,5059595166696,2023-10-12,2023-09-20,GB,26.00,1,13.00,0,0.00,MD,Online,Concession,0.00,0.00,13.00,37.00,4.81,Crew Clothing Company,6RMZV525
ONL,A95230,291924430,C1454560,GFJ004_BLUEWHITE,7-8 yrs,CR BLU CREW CLOTHING,4F08,GIRLS PP+,5059595570653,2023-10-12,2023-09-19,GB,24.00,0,0.00,-1,-12.00,MD,Online,Concession,0.00,0.00,-12.00,37.00,-4.44,Crew Clothing Company,
ONL,A25671,1005675312,69993055,GHO005_NAVYMULTI,6-7 Yrs,CR BLU CREW CLOTHING,4F04,GIRLS CLOTHING,5059595942672,2023-10-12,2023-10-11,GB,32.00,1,32.00,0,0.00,FP,Online,Non-stocked,0.00,0.00,32.00,37.00,11.84,Crew Clothing Company,6RV93JC4
ONL,A95230,1005457863,U3249822,WZH004_DKRINSE,10 R,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409623631,2023-10-12,2023-10-12,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6RVMAB29
ONL,A95230,1005567643,T4733770,BDA025_MIDGRYMRL,9-10 yrs,CR GRY CREW CLOTHING,4F07,BOYS PP+,5059595275251,2023-10-12,2023-10-12,GB,36.00,1,16.50,0,0.00,MD,Online,Concession,0.00,0.00,16.50,37.00,6.11,Crew Clothing Company,6RVMHC4M
ONL,A25671,1005296356,94013012,WTD096_CAMELMARL,6,CR BRO CREW CLOTHING,4F02,WOMENS CLOTHING,5063013016203,2023-10-12,2023-10-11,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RV8ZBBH
ONL,A95230,1005807245,D0663575,BFO003_NAVY,10-11 yrs,CR BLU CREW CLOTHING,4F03,BOYS CLOTHING,5059595571407,2023-10-12,2023-10-12,GB,24.00,1,24.00,0,0.00,MD,Online,Concession,0.00,0.00,24.00,37.00,8.88,Crew Clothing Company,6RVM6NJF
ONL,A95230,291816301,C8972516,WRJ060_BLACK,14,CR BLA CREW CLOTHING,4F06,WOMENS PP+,5059595676805,2023-10-12,2023-10-08,GB,42.00,0,0.00,-1,-42.00,MD,Online,Concession,20.00,-7.00,-35.00,37.00,-12.95,Crew Clothing Company,6RTJ038L
ONL,A95230,1005317091,D5949504,MSE002_CORALROSE,Medium,CR PNK CREW CLOTHING,4F05,MENS PP+,5059595772187,2023-10-12,2023-10-12,GB,40.00,1,20.00,0,0.00,MD,Online,Concession,20.00,3.33,16.67,37.00,6.17,Crew Clothing Company,6RVN78NL
ONL,A95230,1005752580,C8646614,WSJ181_RASP,10,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5063013003289,2023-10-12,2023-10-11,GB,75.00,1,37.00,0,0.00,MD,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6RV9JMK1
ONL,A95230,1005553465,91286116,WTE013_WHTMULTI,14,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5063013011819,2023-10-12,2023-10-12,GB,39.00,1,39.00,0,0.00,FP,Online,Concession,20.00,6.50,32.50,37.00,12.03,Crew Clothing Company,6RVMSRCD
ONL,A95230,1005343004,D0937617,WRA029_DKNAVY,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595667087,2023-10-12,2023-10-10,GB,80.00,1,80.00,0,0.00,MD,Online,Concession,20.00,13.33,66.67,37.00,24.67,Crew Clothing Company,6RTYP0H0
ONL,A25671,292029988,70724050,GHO004_NAVYMULTI,5-6 Yrs,CR BLU CREW CLOTHING,4F04,GIRLS CLOTHING,5059595942535,2023-10-12,2023-10-05,GB,56.00,0,0.00,-1,-56.00,FP,Online,Non-stocked,0.00,0.00,-56.00,37.00,-20.72,Crew Clothing Company,6RSGLLQ4
ONL,A95230,1005449696,14989816,WSM005_REDGEO,14,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595897217,2023-10-12,2023-10-11,GB,59.00,1,29.00,0,0.00,MD,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6RVA0CQH
ONL,A95230,291941772,U3249814,WZH004_DKRINSE,14 S,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409623686,2023-10-12,2023-10-09,GB,65.00,0,0.00,-1,-32.00,MD,Online,Concession,20.00,-5.33,-26.67,37.00,-9.87,Crew Clothing Company,6RTVN61W
ONL,A25671,1005536529,N1641465,GFA011_NAVY,8-9 Yrs,CR BLU CREW CLOTHING,4F04,GIRLS CLOTHING,5059595670025,2023-10-12,2023-10-11,GB,32.00,1,32.00,0,0.00,FP,Online,Non-stocked,0.00,0.00,32.00,37.00,11.84,Crew Clothing Company,6RV96NDR
ONL,A25671,292028875,65082357,WSR018_NAVY,6 EU 39,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595838555,2023-10-12,2023-09-17,GB,69.00,0,0.00,-1,-69.00,FP,Online,Non-stocked,20.00,-11.50,-57.50,37.00,-21.28,Crew Clothing Company,6RLWS32P
ONL,A25671,1005623196,92232017,WTJ044_BERRY,16,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595973850,2023-10-12,2023-10-11,GB,79.00,1,79.00,0,0.00,FP,Online,Non-stocked,20.00,13.17,65.83,37.00,24.36,Crew Clothing Company,6RV94ATB
ONL,A95230,1004843927,99839825,MSF005_FADDEN,36 R,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595807421,2023-10-12,2023-10-11,GB,50.00,1,23.00,0,0.00,MD,Online,Concession,20.00,3.83,19.17,37.00,7.09,Crew Clothing Company,6RVA4FD1
ONL,A95230,291965363,C5488514,WRG161_DARKNAVY,10,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595701903,2023-10-12,2023-09-24,GB,65.00,0,0.00,-1,-65.00,FP,Online,Concession,20.00,-10.83,-54.17,37.00,-20.04,Crew Clothing Company,6RP3FYX1
ONL,A95230,292018162,17603705,MSE020_BRKGREENST,X-Large,CR GRN CREW CLOTHING,4F01,MENS CLOTHING,5059595774907,2023-10-12,2023-09-19,GB,42.00,0,0.00,-1,-21.00,MD,Online,Concession,20.00,-3.50,-17.50,37.00,-6.48,Crew Clothing Company,6RMM14H7
ONL,A95230,291825958,N4407707,MSB071_OPTWHT,2X-Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5059595824299,2023-10-12,2023-10-08,GB,55.00,0,0.00,-1,-27.00,MD,Online,Concession,20.00,-4.50,-22.50,37.00,-8.33,Crew Clothing Company,6RTJFRDJ
ONL,A95230,291934660,86695517,WSC051_BLUE,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595833567,2023-10-12,2023-10-07,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RT5XGKR
ONL,A95230,291889043,15229718,WSE064_WHTLIN,18,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595841135,2023-10-12,2023-09-21,GB,35.00,0,0.00,-1,-17.50,MD,Online,Concession,20.00,-2.92,-14.58,37.00,-5.39,Crew Clothing Company,6RNBT0AP
ONL,A95230,1005335256,U1335546,BEC101_STRNGBLUE,8-9 Yrs,CR BLU CREW CLOTHING,4F04,GIRLS CLOTHING,5059595423584,2023-10-12,2023-10-12,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,0.00,0.00,22.00,37.00,8.14,Crew Clothing Company,6RVN1LTG
ONL,A95230,1004827224,40210505,MSE002_CLOUDYMRL,Large,CR NAT CREW CLOTHING,4F01,MENS CLOTHING,5059595772521,2023-10-12,2023-10-11,GB,40.00,1,20.00,0,0.00,MD,Online,Concession,20.00,3.33,16.67,37.00,6.17,Crew Clothing Company,6RVA5CCG
ONL,A95230,291901416,65879317,WSE050_LEMNWHTLN,16,CR YEL CREW CLOTHING,4F02,WOMENS CLOTHING,5059595853831,2023-10-12,2023-10-08,GB,22.00,0,0.00,-1,-11.00,MD,Online,Concession,20.00,-1.83,-9.17,37.00,-3.39,Crew Clothing Company,6RTJB8X0
ONL,A95230,291818468,N4407206,MSB038_BLUE,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595822783,2023-10-12,2023-10-08,GB,69.00,0,0.00,-1,-34.00,MD,Online,Concession,20.00,-5.67,-28.33,37.00,-10.48,Crew Clothing Company,6RTJY0CR
ONL,A95230,1005665588,C8646614,WSJ181_RASP,10,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5063013003289,2023-10-12,2023-10-12,GB,75.00,1,37.00,0,0.00,MD,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6RVMKK94
ONL,A95230,291900459,57846217,WTC046_MULTIBRDER,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595962397,2023-10-12,2023-10-04,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RS4C728
ONL,A95230,1005258449,N4191305,MSB062_BLUYELLPIN,Large,CR YEL CREW CLOTHING,4F01,MENS CLOTHING,5059595904212,2023-10-12,2023-10-11,GB,59.00,1,29.00,0,0.00,MD,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6RV9T4KC
ONL,A95230,1005526354,A8541518,WNF020GREYMARL,18,CREW CLOTHING HERITA,4F02,WOMENS CLOTHING,5054409404322,2023-10-12,2023-10-12,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6RVN0CQH
ONL,A25671,1005736852,D3712115,WTI015_DKTEAL,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595974000,2023-10-12,2023-10-11,GB,65.00,1,65.00,0,0.00,FP,Online,Non-stocked,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6RV8P8NK
ONL,A95230,291999201,N4406606,MSB056_BLUE,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595827092,2023-10-12,2023-09-21,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RNAYHX1
ONL,A95230,1005879971,C8972515,WRJ060_BLACK,12,CR BLA CREW CLOTHING,4F06,WOMENS PP+,5059595676799,2023-10-12,2023-10-12,GB,42.00,1,42.00,0,0.00,MD,Online,Concession,20.00,7.00,35.00,37.00,12.95,Crew Clothing Company,6RVN337K
ONL,A95230,1005481896,53089514,WTA055_STONE,10,CR NAT CREW CLOTHING,4F02,WOMENS CLOTHING,5059595945383,2023-10-12,2023-10-12,GB,139.00,1,139.00,0,0.00,FP,Online,Concession,20.00,23.17,115.83,37.00,42.86,Crew Clothing Company,6RVM38QK
ONL,A25671,1005748432,N1641718,WTJ082_BLUE,18,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595927815,2023-10-12,2023-10-11,GB,65.00,1,65.00,0,0.00,FP,Online,Non-stocked,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6RV9B2CP
ONL,A95230,291816300,M7780715,WSJ136_NAVY,12,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5063013011727,2023-10-12,2023-10-08,GB,69.00,0,0.00,-1,-41.00,MD,Online,Concession,20.00,-6.83,-34.17,37.00,-12.64,Crew Clothing Company,6RTJ038L
ONL,A95230,1005340824,17723304,MSE039_PORCLEMONC,Large,CR YEL CREW CLOTHING,4F01,MENS CLOTHING,5059595780472,2023-10-12,2023-10-12,GB,27.00,1,13.50,0,0.00,MD,Online,Concession,20.00,2.25,11.25,37.00,4.16,Crew Clothing Company,6RVMYMHX
ONL,A95230,292006781,T2076418,BDJ006BLUEWHITE,5-6 Yrs,CREW CLOTHING BLUE S,4F03,BOYS CLOTHING,5059595237419,2023-10-12,2023-06-07,GB,18.00,0,0.00,-1,-8.00,MD,Online,Concession,0.00,0.00,-8.00,37.00,-2.96,Crew Clothing Company,6QNWXZ95
ONL,A25671,291831461,N1639817,WTD300_OATMEAL,16,CR NAT CREW CLOTHING,4F02,WOMENS CLOTHING,5059595951193,2023-10-12,2023-09-29,GB,45.00,0,0.00,-1,-45.00,FP,Online,Non-stocked,20.00,-7.50,-37.50,37.00,-13.88,Crew Clothing Company,6RQLF9Z8
ONL,A25671,1005276786,99799013,WTA078_NAVY,8,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595960836,2023-10-12,2023-10-11,GB,129.00,1,129.00,0,0.00,FP,Online,Non-stocked,20.00,21.50,107.50,37.00,39.78,Crew Clothing Company,6RV8PFXM
ONL,A25671,291835364,A7115004,MPC041DKNAVY,Large,CR BLU REGATTA 12 Z,4F01,MENS CLOTHING,5059595314035,2023-10-12,2023-10-06,GB,69.00,0,0.00,-1,-69.00,FP,Online,Non-stocked,20.00,-11.50,-57.50,37.00,-21.28,Crew Clothing Company,6RSSZJCF
ONL,A95230,291838273,85202470,WSR021_WHITE,6 EU 39,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595782889,2023-10-12,2023-09-21,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6RNB0R56
ONL,A95230,1005446586,D3776571,MTR006_TAN,13 EU 47,CR NAT CREW CLOTHING,4F01,MENS CLOTHING,5063013016746,2023-10-12,2023-10-11,GB,95.00,1,95.00,0,0.00,FP,Online,Concession,20.00,15.83,79.17,37.00,29.29,Crew Clothing Company,6RV8J4X5
ONL,A95230,1005311958,40680015,WTA062_NAVY,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595960614,2023-10-12,2023-10-12,GB,99.00,1,99.00,0,0.00,FP,Online,Concession,20.00,16.50,82.50,37.00,30.53,Crew Clothing Company,6RVMK64J
