Source,SupplierCode,BIS_Ref_ID,ItemOptionNumber,ProductStyle,OptionDescription,ItemDescription,SubGroup,SubgroupDescription,EAN,PolledDate,TransDate,CountryCode,OriginalSellingPrice,SaleUnits,SaleValue,ReturnUnits,ReturnValue,FullPriceInd,SalesSourceDescription,ModelType,VATRate,VAT,VATExclusive,CommissionRate,Commission,BrandName,OrderReferenceNumber
ONL,A95230,276528693,A7484413,WPJ301LGTINDIGO,8,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595335498,2023-07-31,2023-07-06,GB,65.00,0,0.00,-1,-31.00,MD,Online,Concession,20.00,-5.17,-25.83,37.00,-9.56,Crew Clothing Company,6QY9VJCP
ONL,A95230,276583240,N3948605,MSB079_CORAL,Large,CR ORN CREW CLOTHING,4F01,MENS CLOTHING,5059595864998,2023-07-31,2023-07-17,GB,59.00,0,0.00,-1,-59.00,FP,Online,Concession,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6R1Q35DJ
ONL,A25671,958454323,U2414407,MKE001,XX-Large,CR BLA CREW CLOTHING,4F01,MENS CLOTHING,5054409932658,2023-07-31,2023-07-28,GB,22.00,1,15.63,0,0.00,FP,Online,Non-stocked,20.00,2.61,13.02,37.00,4.82,Crew Clothing Company,6R5129RP
ONL,A25671,276501996,D6848913,WSE057_WHTLIN,8,CR CRM CREW CLOTHING,4F02,WOMENS CLOTHING,5059595859406,2023-07-31,2023-07-29,GB,45.00,0,0.00,-1,-32.40,FP,Online,Non-stocked,20.00,-5.40,-27.00,37.00,-9.99,Crew Clothing Company,6R5CY92Q
ONL,A95230,276626142,M4998717,WRB013_WHITE,16,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595655107,2023-07-31,2023-07-25,GB,55.00,0,0.00,-1,-55.00,FP,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6R3YKFX8
ONL,A95230,958931936,D6807514,WSI007_PALEBLU,10,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595761808,2023-07-31,2023-07-31,GB,65.00,1,32.00,0,0.00,MD,Online,Concession,20.00,5.33,26.67,37.00,9.87,Crew Clothing Company,6R5RRPMB
ONL,A95230,959237057,M4774513,WOE300NAVY,8,CR BLU PERFECT CREW,4F02,WOMENS CLOTHING,5059595130338,2023-07-31,2023-07-29,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6R5CQX9Q
ONL,A95230,959200185,C3360502,MRC126_REDBUD,Small,CR RED CREW CLOTHING,4F01,MENS CLOTHING,5059595612032,2023-07-31,2023-07-30,GB,70.00,1,33.00,0,0.00,MD,Online,Concession,20.00,5.50,27.50,37.00,10.18,Crew Clothing Company,6R5FHWJA
ONL,A95230,959277467,D2834114,WRB001_DITSY,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595654308,2023-07-31,2023-07-31,GB,59.00,1,29.00,0,0.00,MD,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6R5SCJ7V
ONL,A95230,958544087,23541245,BHA002_MELON,4-5 Yrs,CR ORN CREW CLOTHING,4F03,BOYS CLOTHING,5059595943655,2023-07-31,2023-07-30,GB,26.00,1,26.00,0,0.00,FP,Online,Concession,0.00,0.00,26.00,37.00,9.62,Crew Clothing Company,6R5FJDS2
ONL,A95230,276712156,D8939240,GGD010_FLORALSTRP,3-4 yrs,CR BLU CREW CLOTHING,4F08,GIRLS PP+,5059595768166,2023-07-31,2023-07-05,GB,22.00,0,0.00,-1,-11.00,MD,Online,Concession,0.00,0.00,-11.00,37.00,-4.07,Crew Clothing Company,6QY7N6W1
ONL,A95230,958481882,U7421716,WSJ176_GRNFLR,14,CR GRN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595929505,2023-07-31,2023-07-30,GB,65.00,1,65.00,0,0.00,FP,Online,Concession,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6R5FN6LY
ONL,A95230,958303949,U3467013,WOE052_NAVYWHITE,8,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595124955,2023-07-31,2023-07-30,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6R5FLJQT
ONL,A25671,959082931,D8944901,WSU001_NAVY,ONE,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595736158,2023-07-31,2023-07-29,GB,20.00,1,20.00,0,0.00,FP,Online,Non-stocked,20.00,3.33,16.67,37.00,6.17,Crew Clothing Company,6R5CF0SX
ONL,A95230,959007301,64747618,WSD206_CLPINK,18,CR PNK CREW CLOTHING,4F06,WOMENS PP+,5059595768586,2023-07-31,2023-07-31,GB,65.00,1,29.00,0,0.00,MD,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6R5S501Y
ONL,A95230,959139577,D4579514,WSC031_GRNDITSY,10,CR GRN CREW CLOTHING,4F06,WOMENS PP+,5059595776673,2023-07-31,2023-07-30,IE,59.00,1,32.45,0,0.00,FP,Online,Concession,23.00,6.07,26.38,37.00,9.76,Crew Clothing Company,6R5FN4QP
ONL,A95230,959295469,T5780007,MOD100HRTNAVY,XX-Large,CR BLU CROSSED OARS,4F01,MENS CLOTHING,5059595201670,2023-07-31,2023-07-31,GB,65.00,1,65.00,0,0.00,FP,Online,Concession,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6R5SHJWG
ONL,A95230,276769034,85910117,WOF009NAVY,16,CR BLU ZIP THROUGH H,4F02,WOMENS CLOTHING,5059595055747,2023-07-31,2023-07-20,GB,55.00,0,0.00,-1,-55.00,FP,Online,Concession,20.00,-9.17,-45.83,37.00,-16.96,Crew Clothing Company,6R2H3R6T
ONL,A95230,959479488,U0999816,WOE018NAVY,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595186694,2023-07-31,2023-07-30,GB,32.00,1,16.00,0,0.00,MD,Online,Concession,20.00,2.67,13.33,37.00,4.93,Crew Clothing Company,6R5F3Y8G
ONL,A95230,276627612,C5913818,WRE022_NAVY,18,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595691549,2023-07-31,2023-07-25,GB,55.00,0,0.00,-1,-33.00,MD,Online,Concession,20.00,-5.50,-27.50,37.00,-10.18,Crew Clothing Company,6R3ZD2LV
ONL,A95230,959075989,15265614,WSK004_VMIDWSH,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595944256,2023-07-31,2023-07-26,GB,45.00,1,45.00,0,0.00,FP,Online,Concession,20.00,7.50,37.50,37.00,13.88,Crew Clothing Company,6R49TVR8
ONL,A95230,959094176,18386814,WSK004_LGTWSH,10,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595944324,2023-07-31,2023-07-30,GB,45.00,1,45.00,0,0.00,FP,Online,Concession,20.00,7.50,37.50,37.00,13.88,Crew Clothing Company,6R5F87J5
ONL,A95230,958606602,T5106216,WSD293_CREAM,14,CR CRM CREW CLOTHING,4F06,WOMENS PP+,5059595848387,2023-07-31,2023-07-30,GB,65.00,1,65.00,0,0.00,FP,Online,Concession,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6R5FPJW1
ONL,A95230,958973289,T7096103,MKE002,Medium,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409930487,2023-07-31,2023-07-31,GB,37.00,1,37.00,0,0.00,FP,Online,Concession,20.00,6.17,30.83,37.00,11.41,Crew Clothing Company,6R5SP34K
ONL,A95230,959439612,A1455307,MOE043NAVY,XX-Large,CR BLU STRETCH PIQUE,4F01,MENS CLOTHING,5059595085386,2023-07-31,2023-07-29,GB,37.00,1,24.67,0,0.00,FP,Online,Concession,20.00,4.11,20.56,37.00,7.61,Crew Clothing Company,6R5C4YZZ
ONL,A95230,958625878,N4030718,WSA066_NAVY,18,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595852582,2023-07-31,2023-07-30,GB,129.00,1,129.00,0,0.00,FP,Online,Concession,20.00,21.50,107.50,37.00,39.78,Crew Clothing Company,6R5FPAVR
ONL,A95230,958966520,99553714,WSE023_PINK,10,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595858478,2023-07-31,2023-07-31,GB,16.00,1,16.00,0,0.00,FP,Online,Concession,20.00,2.67,13.33,37.00,4.93,Crew Clothing Company,6R5RQVDS
ONL,A95230,958302189,T5105217,WSK016_NAVY,16,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595899556,2023-07-31,2023-07-30,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5FNFFV
ONL,A95230,276545828,D8947301,WSQ001_NEUTRAL,ONE,CR NAT CREW CLOTHING,4F06,WOMENS PP+,5059595737452,2023-07-31,2023-07-05,GB,55.00,0,0.00,-1,-27.00,MD,Online,Concession,20.00,-4.50,-22.50,37.00,-8.33,Crew Clothing Company,6QY7JNDV
ONL,A25671,959076287,A8243707,MSB056_SPICECORAL,XX-Large,CR PNK CREW CLOTHING,4F05,MENS PP+,5059595906315,2023-07-31,2023-07-30,GB,59.00,1,59.00,0,0.00,FP,Online,Non-stocked,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5FHLTG
ONL,A95230,959271072,D8946907,MSE202_NVYDAYBK,XX-Large,CR PUR CREW CLOTHING,4F05,MENS PP+,5059595804895,2023-07-31,2023-07-31,GB,65.00,1,29.00,0,0.00,MD,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6R5RJY5Q
ONL,A95230,959548035,D8938304,MSC001_BLCKBRYMRL,Medium,CR PUR CREW CLOTHING,4F05,MENS PP+,5059595786030,2023-07-31,2023-07-31,GB,75.00,1,36.00,0,0.00,MD,Online,Concession,20.00,6.00,30.00,37.00,11.10,Crew Clothing Company,6R5S2JXD
ONL,A25671,276729021,N3938914,WSJ173_RASP,10,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595929253,2023-07-31,2023-07-20,GB,79.00,0,0.00,-1,-79.00,FP,Online,Non-stocked,20.00,-13.17,-65.83,37.00,-24.36,Crew Clothing Company,6R2GZ3DT
ONL,A95230,959015235,A9943815,WQE400_STRIPE,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595492856,2023-07-31,2023-07-28,GB,18.00,1,18.00,0,0.00,FP,Online,Concession,20.00,3.00,15.00,37.00,5.55,Crew Clothing Company,6R51PZDW
ONL,A95230,276615795,M7780714,WSJ136_NAVY,10,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5063013011710,2023-07-31,2023-07-25,GB,69.00,0,0.00,-1,-69.00,FP,Online,Concession,20.00,-11.50,-57.50,37.00,-21.28,Crew Clothing Company,6R3ZQMH9
ONL,A95230,958902155,85783016,WSE253_PINK,14,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595785415,2023-07-31,2023-07-30,GB,35.00,1,35.00,0,0.00,FP,Online,Concession,20.00,5.83,29.17,37.00,10.79,Crew Clothing Company,6R5FJ7G7
ONL,A95230,276667917,C4747818,WRF020_BLUMARL,18,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595591603,2023-07-31,2023-07-21,GB,59.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6R2VS34A
ONL,A95230,959457926,D8938407,MSB027_BLUES,XX-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595813675,2023-07-31,2023-07-29,GB,59.00,1,29.00,0,0.00,MD,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6R5D3Q6C
ONL,A95230,959450617,D8947006,MSE202_NAVYPLUME,X-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595803546,2023-07-31,2023-07-29,IE,65.00,1,34.21,0,0.00,FP,Online,Concession,23.00,6.40,27.81,37.00,10.29,Crew Clothing Company,6R5CY0XQ
ONL,A95230,959203111,C3239225,MRF010_DKNAVY,36 R,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595626145,2023-07-31,2023-07-29,GB,55.00,1,27.00,0,0.00,MD,Online,Concession,20.00,4.50,22.50,37.00,8.33,Crew Clothing Company,6R5BZ13G
ONL,A95230,276611590,T5106116,WSG005_NAVY,14,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595894223,2023-07-31,2023-07-28,GB,59.00,0,0.00,-1,-59.00,FP,Online,Concession,20.00,-9.83,-49.17,37.00,-18.19,Crew Clothing Company,6R512JNL
ONL,A95230,276741547,T6090313,WSE088_WHTLIN,8,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595854364,2023-07-31,2023-06-04,HR,22.00,0,0.00,-1,-24.56,MD,Online,Concession,25.00,-4.91,-19.65,37.00,-7.27,Crew Clothing Company,6QMV50VL
ONL,A95230,276680042,A9346718,WOE284_NAVY,18,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595184652,2023-07-31,2023-07-24,GB,22.00,0,0.00,-1,-22.00,FP,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6R3XJHFK
ONL,A95230,276671453,91329924,MSF001_CLASSPINK,34 R,CR PNK CREW CLOTHING,4F01,MENS CLOTHING,5059595764250,2023-07-31,2023-07-24,GG,55.00,0,0.00,-1,-55.00,FP,Online,Concession,0.00,0.00,-55.00,37.00,-20.35,Crew Clothing Company,6R3X7HD5
ONL,A95230,959205242,C4737207,MRC102_DKNAVY,XX-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595578956,2023-07-31,2023-07-31,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5SFKGF
ONL,A95230,276601618,U1300404,MSE003_DKNAVY,Medium,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595749141,2023-07-31,2023-07-29,GB,29.00,0,0.00,-1,-19.33,FP,Online,Concession,20.00,-3.22,-16.11,37.00,-5.96,Crew Clothing Company,6R5CZWMB
ONL,A95230,959527916,U3468515,WQE180_PINK,12,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595472520,2023-07-31,2023-07-31,GB,34.00,1,34.00,0,0.00,FP,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6R5RSXK0
ONL,A95230,276623498,T5784091,WMH003LGHTINDIGO,14 S,CREW CLOTHING SKINNY,4F02,WOMENS CLOTHING,5054409654772,2023-07-31,2023-07-28,GB,65.00,0,0.00,-1,-26.00,MD,Online,Concession,20.00,-4.33,-21.67,37.00,-8.02,Crew Clothing Company,6R50BR4S
ONL,A95230,959318600,A8541514,WNF020GREYMARL,10,CREW CLOTHING HERITA,4F02,WOMENS CLOTHING,5054409404285,2023-07-31,2023-07-31,GB,55.00,1,55.00,0,0.00,FP,Online,Concession,20.00,9.17,45.83,37.00,16.96,Crew Clothing Company,6R5SJ8YH
ONL,A95230,276745847,U3193426,WMH008_MIDINDIGO,18 R,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5054409668113,2023-07-31,2023-07-08,GB,65.00,0,0.00,-1,-29.00,MD,Online,Concession,20.00,-4.83,-24.17,37.00,-8.94,Crew Clothing Company,6QZ0JYNY
ONL,A95230,959016218,N4407505,MSB056_CORALWHITE,Large,CR ORN CREW CLOTHING,4F01,MENS CLOTHING,5059595827368,2023-07-31,2023-07-29,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5CD8L7
ONL,A95230,958933090,C7674616,WRJ081_NAVY,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595686286,2023-07-31,2023-07-28,IE,69.00,1,38.15,0,0.00,FP,Online,Concession,23.00,7.13,31.02,37.00,11.48,Crew Clothing Company,6R5215RW
ONL,A25671,959372852,D8947715,WSE004_WHTBLU,12,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595781745,2023-07-31,2023-07-30,GB,29.00,1,29.00,0,0.00,FP,Online,Non-stocked,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6R5F2JHG
ONL,A95230,276513085,C8987618,WRJ062_DITSYBLM,18,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595675150,2023-07-31,2023-07-30,GB,37.00,0,0.00,-1,-37.00,MD,Online,Concession,20.00,-6.17,-30.83,37.00,-11.41,Crew Clothing Company,6R5DH2YY
ONL,A95230,958361741,U1335846,BEC101_LAVENDER,8-9 Yrs,CR PUR CREW CLOTHING,4F04,GIRLS CLOTHING,5059595423454,2023-07-31,2023-07-30,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,0.00,0.00,22.00,37.00,8.14,Crew Clothing Company,6R5FG9ZH
ONL,A95230,959022302,42822203,MKE002CLASSPINK,Medium,CREW CLOTHING PINK C,4F01,MENS CLOTHING,5054409930845,2023-07-31,2023-07-31,GB,40.00,1,40.00,0,0.00,FP,Online,Concession,20.00,6.67,33.33,37.00,12.33,Crew Clothing Company,6R5S3XQ5
ONL,A95230,959282304,T0736005,MOD103,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595162520,2023-07-31,2023-07-31,GB,65.00,1,65.00,0,0.00,FP,Online,Concession,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6R5S8QLB
ONL,A95230,276513090,T9266217,WRJ719_NAVY,16,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595711490,2023-07-31,2023-07-29,GB,47.00,0,0.00,-1,-47.00,MD,Online,Concession,20.00,-7.83,-39.17,37.00,-14.49,Crew Clothing Company,6R5C0FQV
ONL,A95230,958952238,C3361216,WSF008_BLUWHT,14,CR BLU CREW CLOTHING,4F06,WOMENS PP+,5059595758570,2023-07-31,2023-07-30,GB,59.00,1,23.00,0,0.00,MD,Online,Concession,20.00,3.83,19.17,37.00,7.09,Crew Clothing Company,6R5F0SH1
ONL,A95230,276741548,T6090415,WSE050_PINK,12,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595778554,2023-07-31,2023-07-20,GB,22.00,0,0.00,-1,-22.00,FP,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6R2GK56M
ONL,A95230,958920200,52042005,MSE008_TWIBLU,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595822325,2023-07-31,2023-07-31,GB,29.00,1,20.27,0,0.00,FP,Online,Concession,20.00,3.38,16.89,37.00,6.25,Crew Clothing Company,6R5S6FA3
ONL,A95230,959157404,55614315,WSE091_NAVYWHT,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595854098,2023-07-31,2023-07-29,GB,22.00,1,15.37,0,0.00,FP,Online,Concession,20.00,2.56,12.81,37.00,4.74,Crew Clothing Company,6R5C4PA5
ONL,A95230,958939018,A7078818,GDM101NEON,5-6 Yrs,CR WHI CREW CLOTHING,4F04,GIRLS CLOTHING,5059595243823,2023-07-31,2023-07-29,IE,24.00,1,11.84,0,0.00,FP,Online,Concession,0.00,0.00,11.84,37.00,4.38,Crew Clothing Company,6R5D04PJ
ONL,A95230,276771337,97589415,WSM004_NVYWHITE,12,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595896012,2023-07-31,2023-07-15,GB,39.00,0,0.00,-1,-39.00,FP,Online,Concession,20.00,-6.50,-32.50,37.00,-12.03,Crew Clothing Company,6R0ZSR21
ONL,A95230,959038301,D8945416,WSF007_STRIPE,14,CR ORN CREW CLOTHING,4F06,WOMENS PP+,5059595752615,2023-07-31,2023-07-30,IE,59.00,1,32.45,0,0.00,FP,Online,Concession,23.00,6.07,26.38,37.00,9.76,Crew Clothing Company,6R5FJFGD
ONL,A95230,959555676,74692404,MSI002_RAINBOW,Medium,CR YEL CREW CLOTHING,4F01,MENS CLOTHING,5059595842613,2023-07-31,2023-07-31,AE,45.00,1,55.68,0,0.00,FP,Online,Concession,0.00,0.00,55.68,37.00,20.60,Crew Clothing Company,6R5SLT3T
ONL,A25671,958993641,42401607,MSE001_ORANGEMRL,XX-Large,CR ORN CREW CLOTHING,4F01,MENS CLOTHING,5059595773207,2023-07-31,2023-07-30,GB,25.00,1,17.36,0,0.00,FP,Online,Non-stocked,20.00,2.89,14.47,37.00,5.35,Crew Clothing Company,6R5FC0LA
ONL,A95230,959436651,12696607,MSE002_BROOKGREEN,XX-Large,CR GRN CREW CLOTHING,4F01,MENS CLOTHING,5059595772019,2023-07-31,2023-07-29,GB,40.00,1,40.00,0,0.00,FP,Online,Concession,20.00,6.67,33.33,37.00,12.33,Crew Clothing Company,6R5BXKDQ
ONL,A95230,276703106,D2799358,WRR004_TAN,7 EU 40,CR BRO CREW CLOTHING,4F02,WOMENS CLOTHING,5059595625919,2023-07-31,2023-07-23,GB,69.00,0,0.00,-1,-34.00,MD,Online,Concession,20.00,-5.67,-28.33,37.00,-10.48,Crew Clothing Company,6R3K32X8
ONL,A95230,959413584,18858268,WSR001_CHAMPAGNE,5 EU 38,CR NAT CREW CLOTHING,4F02,WOMENS CLOTHING,5059595736738,2023-07-31,2023-07-27,GB,85.00,1,38.00,0,0.00,MD,Online,Concession,20.00,6.33,31.67,37.00,11.72,Crew Clothing Company,6R4PFC02
ONL,A95230,959307214,D2799457,WRR004_NAVY,6 EU 39,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595625933,2023-07-31,2023-07-28,GB,69.00,1,34.00,0,0.00,MD,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6R51VXV7
ONL,A95230,276700709,D1444814,WRD072_GREY,10,CR GRY CREW CLOTHING,4F06,WOMENS PP+,5059595664888,2023-07-31,2023-07-06,GB,39.00,0,0.00,-1,-39.00,MD,Online,Concession,20.00,-6.50,-32.50,37.00,-12.03,Crew Clothing Company,6QYA69V8
ONL,A95230,276707908,D6283906,MSD001_ECRUBLUE,X-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595752967,2023-07-31,2023-07-25,GB,69.00,0,0.00,-1,-33.00,MD,Online,Concession,20.00,-5.50,-27.50,37.00,-10.18,Crew Clothing Company,6R3ZRBFC
ONL,A95230,276499662,C3360504,MRC126_REDBUD,Large,CR RED CREW CLOTHING,4F01,MENS CLOTHING,5059595612018,2023-07-31,2023-07-22,GB,70.00,0,0.00,-1,-33.00,MD,Online,Concession,20.00,-5.50,-27.50,37.00,-10.18,Crew Clothing Company,6R36LT41
ONL,A95230,276712158,D8942806,MSC126_JUNIPER,X-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595795216,2023-07-31,2023-07-06,GB,70.00,0,0.00,-1,-35.00,MD,Online,Concession,20.00,-5.83,-29.17,37.00,-10.79,Crew Clothing Company,6QYAF48B
ONL,A95230,959111750,91401514,WMA001DKNAVY,10,CREW CLOTHING BLUE Q,4F02,WOMENS CLOTHING,5054409542239,2023-07-31,2023-07-31,IM,69.00,1,69.00,0,0.00,FP,Online,Concession,20.00,11.50,57.50,37.00,21.28,Crew Clothing Company,6R5S3D5D
ONL,A95230,959231023,N4192515,WSA045_PINK,12,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595806387,2023-07-31,2023-07-31,GB,129.00,1,129.00,0,0.00,FP,Online,Concession,20.00,21.50,107.50,37.00,39.78,Crew Clothing Company,6R5RTLJZ
ONL,A95230,958925417,N4191605,MSB055_NAVY,Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595851561,2023-07-31,2023-07-31,DE,55.00,1,73.68,0,0.00,FP,Online,Concession,19.00,11.76,61.92,37.00,22.91,Crew Clothing Company,6R5RNXKW
ONL,A95230,959332753,D8939275,GGD010_FLORALSTRP,10-11 yrs,CR BLU CREW CLOTHING,4F08,GIRLS PP+,5059595768159,2023-07-31,2023-07-30,GB,30.00,1,15.00,0,0.00,MD,Online,Concession,0.00,0.00,15.00,37.00,5.55,Crew Clothing Company,6R5FZ3KL
ONL,A95230,959523636,U3468207,MMB055_WHITE,XX-Large,CR WHI CREW CLOTHING,4F01,MENS CLOTHING,5054409490899,2023-07-31,2023-07-31,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5S0T92
ONL,A95230,959481202,18492106,MSB081_BLUE,X-Large,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5059595852636,2023-07-31,2023-07-30,GB,59.00,1,59.00,0,0.00,FP,Online,Concession,20.00,9.83,49.17,37.00,18.19,Crew Clothing Company,6R5FAVTD
ONL,A95230,959357862,U3468515,WQE180_PINK,12,CR PNK CREW CLOTHING,4F02,WOMENS CLOTHING,5059595472520,2023-07-31,2023-07-31,GB,34.00,1,34.00,0,0.00,FP,Online,Concession,20.00,5.67,28.33,37.00,10.48,Crew Clothing Company,6R5RW8ZH
ONL,A95230,958966097,50136416,WSF005_STRGBLUE,14,CR BLU CREW CLOTHING,4F02,WOMENS CLOTHING,5059595931461,2023-07-31,2023-07-30,GB,65.00,1,65.00,0,0.00,FP,Online,Concession,20.00,10.83,54.17,37.00,20.04,Crew Clothing Company,6R5FGQJ4
ONL,A95230,276616676,33510006,MSE022_BLUWHTROSE,X-Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595774099,2023-07-31,2023-07-15,GB,42.00,0,0.00,-1,-16.50,MD,Online,Concession,20.00,-2.75,-13.75,37.00,-5.09,Crew Clothing Company,6R0YMWQJ
ONL,A95230,959097384,T8831316,WQE008_WHITE,14,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595438731,2023-07-31,2023-07-30,IE,22.00,1,24.56,0,0.00,FP,Online,Concession,23.00,4.59,19.97,37.00,7.39,Crew Clothing Company,6R5FT8VX
ONL,A95230,958481883,69812015,WSM008_REDGEO,12,CR RED CREW CLOTHING,4F02,WOMENS CLOTHING,5059595898603,2023-07-31,2023-07-30,GB,29.00,1,29.00,0,0.00,FP,Online,Concession,20.00,4.83,24.17,37.00,8.94,Crew Clothing Company,6R5FN6LY
ONL,A95230,276594717,C6164714,WRE102_WHITE,10,CR WHI CREW CLOTHING,4F02,WOMENS CLOTHING,5059595638483,2023-07-31,2023-07-19,GB,22.00,0,0.00,-1,-22.00,FP,Online,Concession,20.00,-3.67,-18.33,37.00,-6.78,Crew Clothing Company,6R2DST6F
ONL,A95230,959093414,10266615,WSE091_GERCAMBAN,12,CR ORN CREW CLOTHING,4F02,WOMENS CLOTHING,5059595854234,2023-07-31,2023-07-31,GB,22.00,1,22.00,0,0.00,FP,Online,Concession,20.00,3.67,18.33,37.00,6.78,Crew Clothing Company,6R5S03HW
ONL,A95230,276759406,33510005,MSE022_BLUWHTROSE,Large,CR BLU CREW CLOTHING,4F05,MENS PP+,5059595774068,2023-07-31,2023-07-23,GB,42.00,0,0.00,-1,-16.50,MD,Online,Concession,20.00,-2.75,-13.75,37.00,-5.09,Crew Clothing Company,6R3J13DQ
ONL,A95230,276706177,D5256606,MSE002_GREENSPACE,X-Large,CR GRN CREW CLOTHING,4F05,MENS PP+,5059595772279,2023-07-31,2023-07-24,GB,40.00,0,0.00,-1,-26.66,FP,Online,Concession,20.00,-4.44,-22.22,37.00,-8.22,Crew Clothing Company,6R3WL3KG
ONL,A95230,276674624,70555121,MJH001ANTIQUE,32 R,CR BLU CREW CLOTHING,4F01,MENS CLOTHING,5054409885817,2023-07-31,2023-07-29,GB,69.00,0,0.00,-1,-69.00,FP,Online,Concession,20.00,-11.50,-57.50,37.00,-21.28,Crew Clothing Company,6R5CMGLZ
