Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Payment Method Variant,Modification Merchant Reference,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Merchant Order Reference,Store
CrewClothing,CrewClothingPOS,W43PB5W78WLSK2C2,151A0160501,mc,2023-09-12 13:32:31,BST,Settled,ZRHGVLDXV3RRDKH2,GBP,,12.60,1.0,GBP,,12.54,,0.02,0.01,0.03,mcstandarddebit,<auto>,577,,,,,,,,,151
CrewClothing,CrewClothingPOS,SBTC226S3ZBR8HG2,2023-09-12 13:31:37,visa,2023-09-12 13:32:35,BST,Settled,CH6BTD6NDT3TLKH2,GBP,,90.00,1.0,GBP,,89.66,,0.14,0.02,0.18,visastandarddebit,<auto>,577,,,,,,,,,156
CrewClothing,CrewClothingPOS,JNHLL3TZSRB99VB2,212A0120306,mc,2023-09-12 13:33:17,BST,Settled,LQ865VK7JWDMM6G2,GBP,,10.80,1.0,GBP,,10.75,,0.02,0.01,0.02,mcstandarddebit,<auto>,577,,,,,,,,,212
CrewClothing,CrewClothingPOS,X93STDNXQLJMPPG2,162A0128882,visa,2023-09-12 13:33:18,BST,Settled,FKL6J9XZG6RTJ482,GBP,,49.60,1.0,GBP,,49.40,,0.08,0.02,0.10,visastandarddebit,<auto>,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,GGNGGC6M4WJPV832,113A0202588,visa,2023-09-12 13:33:19,BST,Settled,X28HWDVHFR7CC462,GBP,,17.10,1.0,GBP,,17.01,,0.03,0.03,0.03,visastandarddebit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,WRB4MLQ9TW94KH52,193A0155905,visa,2023-09-12 13:33:19,BST,Settled,D48HWDVHFR7CC462,GBP,,100.00,1.0,GBP,,99.61,,0.16,0.03,0.20,visapremiumdebit,<auto>,577,,,,,,,,,193
CrewClothing,CrewClothingPOS,QJDNFMVN8XNQ4932,103A0123926,mc,2023-09-12 13:33:32,BST,Settled,GLM9367ZXH7NT6G2,GBP,,80.00,1.0,GBP,,79.60,,0.13,0.03,0.24,mcsuperpremiumcredit,<auto>,577,,,,,,,,,103
CrewClothing,CrewClothingPOS,DTF42C5JDCH3CH52,182A0156115,visa,2023-09-12 13:33:42,BST,Settled,XXJKDF6NDT3TLKH2,GBP,,117.90,1.0,GBP,,117.44,,0.19,0.03,0.24,visastandarddebit,<auto>,577,,,,,,,,,182
CrewClothing,CrewClothingPOS,HHSFF772N5RNTM52,177A0117524,mc,2023-09-12 13:34:06,BST,Settled,FMNBJVK7JWDMM6G2,GBP,,88.00,1.0,GBP,,87.52,,0.14,0.08,0.26,mcstandardcredit,<auto>,577,,,,,,,,,177
CrewClothing,CrewClothingPOS,KRTMBVR52RPJFXB2,626A0124426,mc,2023-09-12 13:34:58,BST,Settled,BTMJBGSBGVWXVT32,GBP,,20.30,1.0,GBP,,20.22,,0.03,0.01,0.04,mcstandarddebit,<auto>,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,RDC996T2W7JQ4932,136A0119930,visa,2023-09-12 13:35:20,BST,Settled,ML2NQLTJ8KPJDXG2,GBP,,129.00,1.0,GBP,,128.50,,0.21,0.03,0.26,visastandarddebit,<auto>,577,,,,,,,,,136
CrewClothing,CrewClothingPOS,K7DQ3985DPSBFF32,222A0137386,mc,2023-09-12 13:36:00,BST,Settled,J8Z9GWK7JWDMM6G2,GBP,,40.00,1.0,GBP,,39.80,,0.06,0.02,0.12,mcpremiumcredit,<auto>,577,,,,,,,,,222
CrewClothing,CrewClothingPOS,CVGDG8N7VJPMQPB2,221A0149606,mc,2023-09-12 13:36:07,BST,Settled,Q2Q8VGSBGVWXVT32,GBP,,25.00,1.0,GBP,,24.90,,0.04,0.01,0.05,mcstandarddebit,<auto>,577,,,,,,,,,221
CrewClothing,CrewClothingPOS,XMX89N5BW23CHK52,183A0160045,mc,2023-09-12 13:36:14,BST,Settled,ZCF2TSR3GZ8TJ482,GBP,,29.40,1.0,GBP,,29.27,,0.05,0.02,0.06,mcstandarddebit,<auto>,577,,,,,,,,,183
CrewClothing,CrewClothingPOS,G4P6BZLCW42B7F32,223A0134853,mc,2023-09-12 13:36:25,BST,Settled,RM9ZMWK7JWDMM6G2,GBP,,32.40,1.0,GBP,,32.27,,0.05,0.02,0.06,mcstandarddebit,<auto>,577,,,,,,,,,223
CrewClothing,CrewClothingPOS,S2R2PKP5N5FJBFG2,627A0108841,mc,2023-09-12 13:36:35,BST,Settled,PXV6K77ZXH7NT6G2,GBP,,49.00,1.0,GBP,,48.80,,0.08,0.02,0.10,mcstandarddebit,<auto>,577,,,,,,,,,627
CrewClothing,CrewClothingPOS,DV9X2L7GFPHR8HG2,216A0118333,visa,2023-09-12 13:36:42,BST,Settled,SZVBFMTJ8KPJDXG2,GBP,,65.00,1.0,GBP,,64.75,,0.10,0.02,0.13,visastandarddebit,<auto>,577,,,,,,,,,216
CrewClothing,CrewClothingPOS,D2DLZ4QP5CZ89VB2,626A0124427,visa,2023-09-12 13:37:00,BST,Settled,MJGQBCXZG6RTJ482,GBP,,21.69,1.0,GBP,,21.61,,0.03,0.01,0.04,visastandarddebit,<auto>,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,HHXVFP6FML4Z2C32,617A0119199,mc,2023-09-12 13:37:04,BST,Settled,TXRK35FTVK3VQ482,GBP,,44.00,1.0,GBP,,43.82,,0.07,0.02,0.09,mcstandarddebit,<auto>,577,,,,,,,,,617
CrewClothing,CrewClothingPOS,BRKTF5TZSRB99VB2,129A0111030,mc,2023-09-12 13:37:05,BST,Settled,QXD4ZWK7JWDMM6G2,GBP,,19.00,1.0,GBP,,18.90,,0.03,0.01,0.06,mcsuperpremiumcredit,<auto>,577,,,,,,,,,129
CrewClothing,CrewClothingPOS,LX23N5QP5CZ89VB2,2023-09-12 13:36:39,visa,2023-09-12 13:38:02,BST,Settled,JHHRHH6NDT3TLKH2,GBP,,50.00,1.0,GBP,,49.80,,0.08,0.02,0.10,visastandarddebit,<auto>,577,,,,,,,,,212
CrewClothing,CrewClothingPOS,HMR32WXKC6Z2CH52,222A0137387,mc,2023-09-12 13:38:14,BST,Settled,VZPCSTR3GZ8TJ482,GBP,,31.50,1.0,GBP,,31.34,,0.05,0.02,0.09,mcsuperpremiumcredit,<auto>,577,,,,,,,,,222
CrewClothing,CrewClothingPOS,GJ8TV9VR8GDNQPB2,113A0202589,mc,2023-09-12 13:38:30,BST,Settled,B8DDH87ZXH7NT6G2,GBP,,97.30,1.0,GBP,,96.91,,0.16,0.04,0.19,mcstandarddebit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,LGNZPZVGRM829C32,220A0128159,visa,2023-09-12 13:38:30,BST,Settled,CBFDT3FSFC8X3SG2,GBP,,15.30,1.0,GBP,,15.22,,0.02,0.01,0.05,visastandardcredit,<auto>,577,,,,,,,,,220
CrewClothing,CrewClothingPOS,MPVSJB2KZR5BFF32,162A0128883,visa,2023-09-12 13:39:16,BST,Settled,S55V8PLVFWVFZP72,GBP,,17.60,1.0,GBP,,17.52,,0.03,0.01,0.04,visastandarddebit,<auto>,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,MSMPSHNXQLJMPPG2,632A0102596,visa,2023-09-12 13:39:16,BST,Settled,GJ5F4J6NDT3TLKH2,GBP,,36.00,1.0,GBP,,35.86,,0.06,0.01,0.07,visastandarddebit,<auto>,577,,,,,,,,,632
CrewClothing,CrewClothingPOS,P8QD72L87KXMMM52,222A0137388,mc,2023-09-12 13:39:30,BST,Settled,Q4656ZK7JWDMM6G2,GBP,,24.00,1.0,GBP,,23.88,,0.04,0.01,0.07,mcstandardcredit,<auto>,577,,,,,,,,,222
CrewClothing,CrewClothingPOS,VPN45QCV9XPCHK52,113A0202590,mc,2023-09-12 13:39:30,BST,Settled,S2CLRNTJ8KPJDXG2,GBP,,29.40,1.0,GBP,,29.27,,0.05,0.02,0.06,mcstandarddebit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,W6WZFSS5WP7NQPB2,161A0120356,visa,2023-09-12 13:39:30,BST,Settled,CNWCRNTJ8KPJDXG2,GBP,,45.00,1.0,GBP,,44.82,,0.07,0.02,0.09,visapremiumdebit,<auto>,577,,,,,,,,,161
CrewClothing,CrewClothingPOS,ZV2SVC6X6FSTM232,221A0149607,mc,2023-09-12 13:39:53,BST,Settled,HNV9KPLVFWVFZP72,GBP,,18.00,1.0,GBP,,17.91,,0.03,0.01,0.05,mcstandardcredit,<auto>,577,,,,,,,,,221
CrewClothing,CrewClothingPOS,ZB8NVPQ9TW94KH52,623A0104944,mc,2023-09-12 13:40:07,BST,Settled,QX4CTDXZG6RTJ482,GBP,,45.00,1.0,GBP,,44.82,,0.07,0.02,0.09,mcstandarddebit,<auto>,577,,,,,,,,,623
CrewClothing,CrewClothingPOS,DTKBN4GWCB2PXPB2,113A0202591,mc,2023-09-12 13:40:23,BST,Settled,LGBQDF8RRXVH6XG2,GBP,,20.00,1.0,GBP,,19.90,,0.03,0.01,0.06,mcpremiumcredit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,ZR4STJTSFW329C32,604A0143762,mc,2023-09-12 13:40:31,BST,Settled,BG62ZBQDM29WTRG2,GBP,,139.90,1.0,GBP,,139.21,,0.22,0.05,0.42,mcsuperpremiumcredit,<auto>,577,,,,,,,,,604
CrewClothing,CrewClothingPOS,RVRZS5FTP66J8C52,212A0120308,visa,2023-09-12 13:40:32,BST,Settled,J5L4GJVHFR7CC462,GBP,,55.00,1.0,GBP,,54.78,,0.09,0.02,0.11,visastandarddebit,<auto>,577,,,,,,,,,212
CrewClothing,CrewClothingPOS,X9TD4VNRK52H2C52,234A0114381,visa,2023-09-12 13:40:56,BST,Settled,Z5VM3QLVFWVFZP72,GBP,,22.00,1.0,GBP,,21.91,,0.04,0.01,0.04,visapremiumdebit,<auto>,577,,,,,,,,,234
CrewClothing,CrewClothingPOS,WKBWSJR8G3VMPPG2,2023-09-12 13:40:10,mc,2023-09-12 13:41:15,BST,Settled,CFR222L7JWDMM6G2,GBP,,39.00,1.0,GBP,,38.80,,0.06,0.02,0.12,mcpremiumcredit,<auto>,577,,,,,,,,,127
CrewClothing,CrewClothingPOS,QM5PWGGQXFRFX632,193A0155906,mc,2023-09-12 13:41:18,BST,Settled,PFNHBWR3GZ8TJ482,GBP,,18.00,1.0,GBP,,17.92,,0.03,0.01,0.04,mcstandarddebit,<auto>,577,,,,,,,,,193
CrewClothing,CrewClothingPOS,SBFB7L8VSX65Q4C2,113A0202592,visa,2023-09-12 13:41:51,BST,Settled,T9D44KVHFR7CC462,GBP,,16.80,1.0,GBP,,16.73,,0.03,0.01,0.03,visastandarddebit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,JF623H8S3SS3CH52,229A0139715,mc,2023-09-12 13:41:59,BST,Settled,SMXQ6B7ZXH7NT6G2,GBP,,97.10,1.0,GBP,,95.35,,0.16,0.04,1.55,mccommercialcredit,<auto>,577,,,,,,,,,229
CrewClothing,CrewClothingPOS,R5QMFLC6JFJ5Q4C2,188A0118810,mc,2023-09-12 13:42:09,BST,Settled,HH2CG2L7JWDMM6G2,GBP,,237.00,1.0,GBP,,236.06,,0.38,0.09,0.47,mcstandarddebit,<auto>,577,,,,,,,,,188
CrewClothing,CrewClothingPOS,TSSCV3WGRM829C32,2023-09-12 13:41:21,visa,2023-09-12 13:42:19,BST,Settled,BM56D9X9H8TJGHH2,GBP,,33.30,1.0,GBP,,33.17,,0.05,0.01,0.07,visastandarddebit,<auto>,577,,,,,,,,,133
CrewClothing,CrewClothingPOS,KK3HQ66S3ZBR8HG2,234A0114382,visa,2023-09-12 13:42:36,BST,Settled,GT35GKVHFR7CC462,GBP,,33.60,1.0,GBP,,33.44,,0.05,0.01,0.10,visapremiumcredit,<auto>,577,,,,,,,,,234
CrewClothing,CrewClothingPOS,BBJSHKR8G3VMPPG2,194A0138592,mc,2023-09-12 13:42:50,BST,Settled,J9LLLB7ZXH7NT6G2,GBP,,35.00,1.0,GBP,,34.85,,0.06,0.02,0.07,mcstandarddebit,<auto>,577,,,,,,,,,194
CrewClothing,CrewClothingPOS,HN96PQDXW3LJ7XB2,221A0149608,mc,2023-09-12 13:43:03,BST,Settled,MH6CPB7ZXH7NT6G2,GBP,,31.50,1.0,GBP,,31.34,,0.05,0.02,0.09,mcsuperpremiumcredit,<auto>,577,,,,,,,,,221
CrewClothing,CrewClothingPOS,CLQ4MSDZZHRZ2C32,162A0128884,mc,2023-09-12 13:43:30,BST,Settled,QF3CWG8RRXVH6XG2,GBP,,22.40,1.0,GBP,,22.31,,0.04,0.01,0.04,mcstandarddebit,<auto>,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,M3G3NG3BC2283VB2,113A0202593,visa,2023-09-12 13:43:31,BST,Settled,ST8KX9X9H8TJGHH2,GBP,,57.40,1.0,GBP,,57.18,,0.09,0.02,0.11,visastandarddebit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,CMR9SB83ZB9Z2C32,176A0112379,mc,2023-09-12 13:44:02,BST,Settled,BL4GQLSBGVWXVT32,GBP,,79.00,1.0,GBP,,78.60,,0.13,0.03,0.24,mcpremiumcredit,<auto>,577,,,,,,,,,176
CrewClothing,CrewClothingPOS,V8KGJHVT72HSGHG2,234A0114383,mc,2023-09-12 13:44:07,BST,Settled,WFN7F3L7JWDMM6G2,GBP,,28.00,1.0,GBP,,27.86,,0.04,0.02,0.08,mcpremiumcredit,<auto>,577,,,,,,,,,234
CrewClothing,CrewClothingPOS,B83LB4J2QF2MPPG2,617A0119200,mc,2023-09-12 13:44:30,BST,Settled,H4S7QSDXV3RRDKH2,GBP,,31.20,1.0,GBP,,31.07,,0.05,0.02,0.06,mcstandarddebit,<auto>,577,,,,,,,,,617
CrewClothing,CrewClothingPOS,DV3D924V2MB3CH52,229A0139716,visa,2023-09-12 13:44:32,BST,Settled,B8DJM2CJ2N2J8HH2,GBP,,29.00,1.0,GBP,,28.88,,0.05,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,229
CrewClothing,CrewClothingPOS,ZXTKMN4JHDZWZP52,148A0127099,visa,2023-09-12 13:44:41,BST,Settled,ZK7QXXR3GZ8TJ482,GBP,,30.00,1.0,GBP,,29.85,,0.05,0.01,0.09,visastandardcredit,<auto>,577,,,,,,,,,148
CrewClothing,CrewClothingPOS,PXZ62894RFNR8HG2,613A0124717,mc,2023-09-12 13:44:51,BST,Settled,TTF8R3L7JWDMM6G2,GBP,,119.00,1.0,GBP,,118.52,,0.19,0.05,0.24,mcstandarddebit,<auto>,577,,,,,,,,,613
CrewClothing,CrewClothingPOS,GTDLFKQHN2KJFXB2,225A0136537,visa,2023-09-12 13:45:10,BST,Settled,WDWB3TDXV3RRDKH2,GBP,,86.00,1.0,GBP,,85.67,,0.14,0.02,0.17,visastandarddebit,<auto>,577,,,,,,,,,225
CrewClothing,CrewClothingPOS,ZKMDXPP5N5FJBFG2,121A0118175,mc,2023-09-12 13:45:19,BST,Settled,HJQLZ3L7JWDMM6G2,GBP,,23.00,1.0,GBP,,22.90,,0.04,0.01,0.05,mcstandarddebit,<auto>,577,,,,,,,,,121
CrewClothing,CrewClothingPOS,P7MBNDRHKZ2NQPB2,162A0128885,visa,2023-09-12 13:45:40,BST,Settled,JCT6KHXZG6RTJ482,GBP,,25.00,1.0,GBP,,24.90,,0.04,0.01,0.05,visastandarddebit,<auto>,577,,,,,,,,,162
CrewClothing,CrewClothingPOS,L533JXNRK52H2C52,189A0176262,mc,2023-09-12 13:45:54,BST,Settled,SG9XMMSBGVWXVT32,GBP,,40.00,1.0,GBP,,39.84,,0.06,0.02,0.08,mcstandarddebit,<auto>,577,,,,,,,,,189
CrewClothing,CrewClothingPOS,XR98ZCW78WLSK2C2,630A0113337,mc,2023-09-12 13:46:05,BST,Settled,Z2STHTDXV3RRDKH2,GBP,,48.00,1.0,GBP,,47.80,,0.08,0.02,0.10,mcstandarddebit,<auto>,577,,,,,,,,,630
CrewClothing,CrewClothingPOS,DQ5ZK2MNZL9GX632,604A0143763,visa,2023-09-12 13:46:08,BST,Settled,PQCF6MVHFR7CC462,GBP,,29.40,1.0,GBP,,29.25,,0.05,0.01,0.09,visapremiumcredit,<auto>,577,,,,,,,,,604
CrewClothing,CrewClothingPOS,QZC2F8BK2QSH8C52,234A0114384,mc,2023-09-12 13:46:16,BST,Settled,LBCBNSLVFWVFZP72,GBP,,35.90,1.0,GBP,,35.75,,0.06,0.02,0.07,mcsuperpremiumdebit,<auto>,577,,,,,,,,,234
CrewClothing,CrewClothingPOS,Q8F25B5Q7GQH7XB2,151A0160502,mc,2023-09-12 13:46:17,BST,Settled,K67LLTDXV3RRDKH2,GBP,,72.00,1.0,GBP,,71.63,,0.12,0.03,0.22,mcstandardcredit,<auto>,577,,,,,,,,,151
CrewClothing,CrewClothingPOS,Q3JZGTN4V22Q4932,103A0123928,mc,2023-09-12 13:46:18,BST,Settled,HHBFTMSBGVWXVT32,GBP,,70.00,1.0,GBP,,69.72,,0.11,0.03,0.14,mcstandarddebit,<auto>,577,,,,,,,,,103
CrewClothing,CrewClothingPOS,ZVGR7TTKJDM4KH52,154A0131057,mc,2023-09-12 13:46:44,BST,Settled,H9XVHD7ZXH7NT6G2,GBP,,32.00,1.0,GBP,,31.83,,0.05,0.02,0.10,mcpremiumcredit,<auto>,577,,,,,,,,,154
CrewClothing,CrewClothingPOS,SL4TTKNBCCGGX632,223A0134854,mc,2023-09-12 13:47:10,BST,Settled,BRWCJSTJ8KPJDXG2,GBP,,39.00,1.0,GBP,,38.80,,0.06,0.02,0.12,mcstandardcredit,<auto>,577,,,,,,,,,223
CrewClothing,CrewClothingPOS,GMW3FDGMC8XZ2C32,190A0125588,mc,2023-09-12 13:47:12,BST,Settled,N3K9QD7ZXH7NT6G2,GBP,,88.00,1.0,GBP,,87.64,,0.14,0.04,0.18,mcstandarddebit,<auto>,577,,,,,,,,,190
CrewClothing,CrewClothingPOS,JZKTS2QW6TXRGHG2,148A0127100,mc,2023-09-12 13:47:12,BST,Settled,JBXVQCX9H8TJGHH2,GBP,,90.00,1.0,GBP,,89.06,,0.14,0.53,0.27,mcpremiumcredit,<auto>,577,,,,,,,,,148
CrewClothing,CrewClothingPOS,NVKL9BTZSRB99VB2,183A0160046,mc,2023-09-12 13:47:13,BST,Settled,MWXHQD7ZXH7NT6G2,GBP,,65.00,1.0,GBP,,64.74,,0.10,0.03,0.13,mcstandarddebit,<auto>,577,,,,,,,,,183
CrewClothing,CrewClothingPOS,Z7DJQ3WFP73KFXB2,604A0143764,visa,2023-09-12 13:47:13,BST,Settled,KF8GPMVHFR7CC462,GBP,,18.89,1.0,GBP,,18.79,,0.03,0.01,0.06,visastandardcredit,<auto>,577,,,,,,,,,604
CrewClothing,CrewClothingPOS,SQS7DTRDKHCQ4932,113A0202594,visa,2023-09-12 13:47:14,BST,Settled,RXZHZM6NDT3TLKH2,GBP,,12.60,1.0,GBP,,12.54,,0.02,0.01,0.03,visastandarddebit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,L25F5H98VT5VM232,2023-09-12 13:44:55,visa,2023-09-12 13:47:44,BST,Settled,SL7C8N6NDT3TLKH2,GBP,,28.80,1.0,GBP,,28.65,,0.05,0.01,0.09,visapremiumcredit,<auto>,577,,,,,,,,,116
CrewClothing,CrewClothingPOS,NT8LK79GJKHXZP52,192A0152101,visa,2023-09-12 13:47:44,BST,Settled,BS6C8N6NDT3TLKH2,GBP,,9.00,1.0,GBP,,8.96,,0.01,0.01,0.02,visastandarddebit,<auto>,577,,,,,,,,,192
CrewClothing,CrewClothingPOS,TZWFDV36945TK2C2,193A0155907,visa,2023-09-12 13:47:46,BST,Settled,QCMK8N6NDT3TLKH2,GBP,,21.60,1.0,GBP,,21.52,,0.03,0.01,0.04,visastandarddebit,<auto>,577,,,,,,,,,193
CrewClothing,CrewClothingPOS,JJWH4RP5N5FJBFG2,625A0116245,mc,2023-09-12 13:47:49,BST,Settled,L2LP2F7ZXH7NT6G2,GBP,,55.55,1.0,GBP,,55.27,,0.09,0.02,0.17,mcsuperpremiumcredit,<auto>,577,,,,,,,,,625
CrewClothing,CrewClothingPOS,CJ9XGV36945TK2C2,627A0108842,visa,2023-09-12 13:47:55,BST,Settled,LT523NVHFR7CC462,GBP,,59.00,1.0,GBP,,58.77,,0.09,0.02,0.12,visastandarddebit,<auto>,577,,,,,,,,,627
CrewClothing,CrewClothingPOS,C7LL2XWRWHWMTM52,192A0152102,visa,2023-09-12 13:47:56,BST,Settled,GT4WDVDXV3RRDKH2,GBP,,22.50,1.0,GBP,,22.38,,0.04,0.01,0.07,visapremiumcredit,<auto>,577,,,,,,,,,192
CrewClothing,CrewClothingPOS,DH9BWLGDSHBSC2C2,626A0124429,visa,2023-09-12 13:48:30,BST,Settled,DBQSLN6NDT3TLKH2,GBP,,93.20,1.0,GBP,,92.84,,0.15,0.02,0.19,visastandarddebit,<auto>,577,,,,,,,,,626
CrewClothing,CrewClothingPOS,Z73DWG2KZR5BFF32,234A0114385,visa,2023-09-12 13:48:30,BST,Settled,KV5CVGQDM29WTRG2,GBP,,38.50,1.0,GBP,,38.35,,0.06,0.01,0.08,visastandarddebit,<auto>,577,,,,,,,,,234
CrewClothing,CrewClothingPOS,LLLB9778H825Q4C2,113A0202595,visa,2023-09-12 13:48:45,BST,Settled,TSZ5P4CJ2N2J8HH2,GBP,,103.10,1.0,GBP,,102.59,,0.16,0.14,0.21,visastandarddebit,<auto>,577,,,,,,,,,113
CrewClothing,CrewClothingPOS,KV3MBJDJKBHVM232,177A0117525,mc,2023-09-12 13:48:48,BST,Settled,ZXP5JF7ZXH7NT6G2,GBP,,45.00,1.0,GBP,,44.77,,0.07,0.02,0.14,mcpremiumcredit,<auto>,577,,,,,,,,,177
CrewClothing,CrewClothingPOS,CDN8LDFJMNVCHK52,116A0113335,mc,2023-09-12 13:48:49,BST,Settled,K86DJF7ZXH7NT6G2,GBP,,19.80,1.0,GBP,,19.70,,0.03,0.01,0.06,mcstandardcredit,<auto>,577,,,,,,,,,116
CrewClothing,CrewClothingPOS,F6FSG5WFP73KFXB2,216A0118334,visa,2023-09-12 13:49:14,BST,Settled,BPBP9KXZG6RTJ482,GBP,,65.00,1.0,GBP,,64.75,,0.10,0.02,0.13,visastandarddebit,<auto>,577,,,,,,,,,216
CrewClothing,CrewClothingPOS,VX3CRG72N5RNTM52,192A0152103,mc,2023-09-12 13:49:15,BST,Settled,FC2BQF7ZXH7NT6G2,GBP,,18.00,1.0,GBP,,17.91,,0.03,0.01,0.05,mcsuperpremiumcredit,<auto>,577,,,,,,,,,192
CrewClothing,CrewClothingPOS,GQNW6HHQ2S6WRP52,198A0115822,mc,2023-09-12 13:49:31,BST,Settled,NQQRB3S3GZ8TJ482,GBP,,34.00,1.0,GBP,,33.86,,0.05,0.02,0.07,mcstandarddebit,<auto>,577,,,,,,,,,198
CrewClothing,CrewClothingPOS,P9MPSW6GXJGTK2C2,632A0102597,visa,2023-09-12 13:49:40,BST,Settled,SGH356L7JWDMM6G2,GBP,,53.00,1.0,GBP,,52.79,,0.08,0.02,0.11,visastandarddebit,<auto>,577,,,,,,,,,632
CrewClothing,CrewClothingPOS,M65XG2PRK52H2C52,185A0124807,mc,2023-09-12 13:49:57,BST,Settled,M8NMGVLVFWVFZP72,GBP,,64.00,1.0,GBP,,63.74,,0.10,0.03,0.13,mcstandarddebit,<auto>,577,,,,,,,,,185
CrewClothing,CrewClothingPOS,K4RPDSP5N5FJBFG2,181A0114134,mc,2023-09-12 13:50:18,BST,Settled,LBMM8G7ZXH7NT6G2,GBP,,80.00,1.0,GBP,,79.60,,0.13,0.03,0.24,mcpremiumcredit,<auto>,577,,,,,,,,,181
CrewClothing,CrewClothingPOS,DFNSVX6GJQZMWPG2,225A0136538,mc,2023-09-12 13:50:24,BST,Settled,L4HBSHQDM29WTRG2,GBP,,121.00,1.0,GBP,,120.52,,0.19,0.05,0.24,mcstandarddebit,<auto>,577,,,,,,,,,225
CrewClothing,CrewClothingPOS,ZH4R7PWZDSCDPK52,146A0122442,visa,2023-09-12 13:50:33,BST,Refunded,C4LWWKXZG6RTJ482,GBP,39.00,,1.0,GBP,39.00,,0.00,,,,visastandarddebit,146A0122442,577,,,,,,,,,146
CrewClothing,CrewClothingPOS,H8ZZGP2B49PDPK52,198A0115823,mc,2023-09-12 13:50:52,BST,Settled,QBKGP6L7JWDMM6G2,GBP,,15.00,1.0,GBP,,14.92,,0.02,0.01,0.05,mcsuperpremiumcredit,<auto>,577,,,,,,,,,198
CrewClothing,CrewClothingPOS,S22DXSGH3WBJ8C52,2023-09-12 13:50:02,visa,2023-09-12 13:51:01,BST,Settled,KRQSKL8RRXVH6XG2,GBP,,30.00,1.0,GBP,,29.88,,0.05,0.01,0.06,visastandarddebit,<auto>,577,,,,,,,,,185
CrewClothing,CrewClothingPOS,WS4DDDTZSRB99VB2,213A0117279,mc,2023-09-12 13:51:18,BST,Settled,KXGDW6L7JWDMM6G2,GBP,,82.00,1.0,GBP,,81.68,,0.13,0.03,0.16,mcstandarddebit,<auto>,577,,,,,,,,,213
CrewClothing,CrewClothingPOS,L92LQ5MNZL9GX632,151A0160503,visa,2023-09-12 13:52:00,BST,Settled,MD3NBQ6NDT3TLKH2,GBP,,24.00,1.0,GBP,,23.85,,0.04,0.04,0.07,visastandardcredit,<auto>,577,,,,,,,,,151
CrewClothing,CrewClothingPOS,N48X6JRHKZ2NQPB2,2023-09-12 13:50:22,visa,2023-09-12 13:52:06,BST,Settled,VVB2DQ6NDT3TLKH2,GBP,,73.00,1.0,GBP,,72.71,,0.12,0.02,0.15,visastandarddebit,<auto>,577,,,,,,,,,103
CrewClothing,CrewClothingPOS,HSSPGXVN8XNQ4932,192A0152104,mc,2023-09-12 13:52:08,BST,Settled,VW6RB7L7JWDMM6G2,GBP,,59.40,1.0,GBP,,59.15,,0.10,0.03,0.12,mcstandarddebit,<auto>,577,,,,,,,,,192
CrewClothing,CrewClothingPOS,MB6TRDMFGVM89VB2,182A0156116,mc,2023-09-12 13:52:30,BST,Settled,RWC6VQSBGVWXVT32,GBP,,29.40,1.0,GBP,,29.27,,0.05,0.02,0.06,mcstandarddebit,<auto>,577,,,,,,,,,182
CrewClothing,CrewClothingPOS,J8GLRTGH3WBJ8C52,164A0135310,visa,2023-09-12 13:52:39,BST,Settled,NQZ97WTJ8KPJDXG2,GBP,,36.00,1.0,GBP,,35.86,,0.06,0.01,0.07,visastandarddebit,<auto>,577,,,,,,,,,164
CrewClothing,CrewClothingPOS,RMRX62XRWHWMTM52,193A0155908,mc,2023-09-12 13:52:44,BST,Settled,SGJNPDFTVK3VQ482,GBP,,53.40,1.0,GBP,,53.13,,0.09,0.02,0.16,mcsuperpremiumcredit,<auto>,577,,,,,,,,,193
CrewClothing,CrewClothingPOS,DK54GRKPKDT97F32,136A0119931,visa,2023-09-12 13:53:03,BST,Settled,LK7TKM8RRXVH6XG2,GBP,,96.00,1.0,GBP,,95.64,,0.15,0.02,0.19,visastandarddebit,<auto>,577,,,,,,,,,136
CrewClothing,CrewClothingPOS,BF76C52NZ9T73VB2,625A0116246,visa,2023-09-12 13:53:04,BST,Settled,BDRGZWLVFWVFZP72,GBP,,38.50,1.0,GBP,,38.35,,0.06,0.01,0.08,visastandarddebit,<auto>,577,,,,,,,,,625
