Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Payment Method Variant,Modification Merchant Reference,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Merchant Order Reference,Store
CrewClothing,CrewClothingWebsite,F77FJBP58HSFQ632,16753170-230911000010-16914,visa,2023-09-11 12:34:59,BST,Settled,QDXXS39ZM5RNTM52,GBP,,295.04,1,GBP,,293.57,,0.47,0.11,0.89,visapremiumcredit,8259326X7789780,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,TFNMVLC9BPSBFF32,16781296-230716163855-54008,mc,2023-09-11 12:34:59,BST,Refunded,BW552VFP72TXZP52,GBP,27.30,,1,GBP,27.30,,,,,,mcstandarddebit,8260696X7791426,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,SXKM6SRDXJGTK2C2,17124904-230911002315-51948,mc,2023-09-11 12:35:00,BST,Settled,TRBVT39ZM5RNTM52,GBP,,13.50,1,GBP,,13.41,,0.02,0.04,0.03,mcstandarddebit,8259343X7789788,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,JBBCLP65JFJ5Q4C2,17125039-230911061420-14590,mc_applepay,2023-09-11 12:35:11,BST,Settled,XJ66WZGHMNVCHK52,GBP,,22.00,1,GBP,,21.87,,0.04,0.02,0.07,mc_applepay,8259386X7789814,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,GLB9MJB7W42B7F32,17105490-230907182458-18692,mc,2023-09-11 12:35:11,BST,Settled,FS2MWZGHMNVCHK52,GBP,,8.10,1,GBP,,8.03,,0.01,0.04,0.02,mcsuperpremiumcredit,8249263X7781484,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,X7GZRTL74QNTF232,16487070-230826160109-86534,visa,2023-09-11 12:36:28,BST,Refunded,ZQSMG2HHMNVCHK52,GBP,48.75,,1,GBP,48.75,,,,,,visastandarddebit,8260706X7791437,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,X2N3H958CPSBFF32,16962460-230815132505-86209,mc,2023-09-11 12:36:28,BST,Refunded,TJPXSLSWQF2XRP52,GBP,52.00,,1,GBP,52.00,,,,,,mcpremiumcredit,8260703X7791433,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,DQ95FFHZWJGTK2C2,16929403-230829095305-21986,mc,2023-09-11 12:36:28,BST,Refunded,LB8QG49ZM5RNTM52,GBP,24.00,,1,GBP,24.00,,,,,,mcsuperpremiumcredit,8260700X7791430,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,L9JG8LVD8GDNQPB2,17066110-230831072454-65374,mc,2023-09-11 12:36:28,BST,Refunded,FG4QM7XS72HSGHG2,GBP,29.00,,1,GBP,29.00,,,,,,mcpremiumcredit,8260713X7791453,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,DQ95FFHZWJGTK2C2,16929403-230829095305-21986,mc,2023-09-11 12:36:29,BST,Refunded,ZQCS9B4949PDPK52,GBP,18.75,,1,GBP,18.75,,,,,,mcsuperpremiumcredit,8260699X7791429,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KFMVPRLZWJGTK2C2,16541647-230829130043-79397,visa,2023-09-11 12:36:29,BST,Refunded,D2NXG49ZM5RNTM52,GBP,44.25,,1,GBP,44.25,,,,,,visapremiumcredit,8260711X7791451,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,Q5CT4RDMM5FJBFG2,17042646-230827142159-93551,mc_applepay,2023-09-11 12:36:29,BST,Refunded,ZBS2BB4949PDPK52,GBP,26.10,,1,GBP,26.10,,,,,,mc_applepay,8260709X7791447,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KFMVPRLZWJGTK2C2,16541647-230829130043-79397,visa,2023-09-11 12:36:29,BST,Refunded,ZLGV4JWJJDM4KH52,GBP,20.00,,1,GBP,20.00,,,,,,visapremiumcredit,8260711X7791449,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,Q5CT4RDMM5FJBFG2,17042646-230827142159-93551,mc_applepay,2023-09-11 12:36:29,BST,Refunded,BBLHNSM77KXMMM52,GBP,26.10,,1,GBP,26.10,,,,,,mc_applepay,8260709X7791446,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,B3QSQQDMM5FJBFG2,15979803-230827142002-76658,visa,2023-09-11 12:36:29,BST,Refunded,DR9HNSM77KXMMM52,GBP,21.60,,1,GBP,21.60,,,,,,visastandarddebit,8260708X7791445,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KFMVPRLZWJGTK2C2,16541647-230829130043-79397,visa,2023-09-11 12:36:29,BST,Refunded,XZ57TLSWQF2XRP52,GBP,24.00,,1,GBP,24.00,,,,,,visapremiumcredit,8260711X7791450,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KNNSS6KPSRB99VB2,16540021-230903074905-98780,mc,2023-09-11 12:38:59,BST,Refunded,P9KQHS3PDNDKFXB2,GBP,29.70,,1,GBP,29.70,,,,,,mcpremiumcredit,8260716X7791456,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KNNSS6KPSRB99VB2,16540021-230903074905-98780,mc,2023-09-11 12:38:59,BST,Refunded,TNKQHS3PDNDKFXB2,GBP,41.40,,1,GBP,41.40,,,,,,mcpremiumcredit,8260714X7791454,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KNNSS6KPSRB99VB2,16540021-230903074905-98780,mc,2023-09-11 12:38:59,BST,Refunded,PFWVNL8FXJGTK2C2,GBP,29.70,,1,GBP,29.70,,,,,,mcpremiumcredit,8260715X7791455,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WJR97QX6HXMSC2C2,17048957-230828093509-95414,visa,2023-09-11 12:41:09,BST,Refunded,DGWLTFF5JFJ5Q4C2,GBP,24.30,,1,GBP,24.30,,,,,,visastandardcredit,8260717X7791464,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WJR97QX6HXMSC2C2,17048957-230828093509-95414,visa,2023-09-11 12:41:09,BST,Refunded,DZ58HR97D7J83VB2,GBP,30.00,,1,GBP,30.00,,,,,,visastandardcredit,8260717X7791460,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WJR97QX6HXMSC2C2,17048957-230828093509-95414,visa,2023-09-11 12:41:09,BST,Refunded,XL58HR97D7J83VB2,GBP,13.50,,1,GBP,13.50,,,,,,visastandardcredit,8260717X7791462,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WJR97QX6HXMSC2C2,17048957-230828093509-95414,visa,2023-09-11 12:41:10,BST,Refunded,RQX6PDT7G3VMPPG2,GBP,30.00,,1,GBP,30.00,,,,,,visastandardcredit,8260717X7791457,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WJR97QX6HXMSC2C2,17048957-230828093509-95414,visa,2023-09-11 12:41:10,BST,Refunded,BH2PNM8FXJGTK2C2,GBP,30.60,,1,GBP,30.60,,,,,,visastandardcredit,8260717X7791458,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WJR97QX6HXMSC2C2,17048957-230828093509-95414,visa,2023-09-11 12:41:10,BST,Refunded,GB8P26SC3TP4J4C2,GBP,36.90,,1,GBP,36.90,,,,,,visastandardcredit,8260717X7791459,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WJR97QX6HXMSC2C2,17048957-230828093509-95414,visa,2023-09-11 12:41:11,BST,Refunded,LTQJTCMMHXMSC2C2,GBP,16.20,,1,GBP,16.20,,,,,,visastandardcredit,8260717X7791463,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WJR97QX6HXMSC2C2,17048957-230828093509-95414,visa,2023-09-11 12:41:11,BST,Refunded,J4XLTFF5JFJ5Q4C2,GBP,22.50,,1,GBP,22.50,,,,,,visastandardcredit,8260717X7791461,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,RLXH8NNXVMNNWPG2,17121167-230910153536-3503,visa_applepay,2023-09-11 12:41:12,BST,Settled,DP6LKT3PDNDKFXB2,GBP,,29.70,1,GBP,,29.57,,0.05,0.02,0.06,visa_applepay,8257745X7788667,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,LSLLXSZDC8XZ2C32,17093395-230905090621-47119,mc,2023-09-11 12:43:04,BST,Refunded,BGSFKXNBW42B7F32,GBP,24.30,,1,GBP,24.30,,,,,,mcstandarddebit,8260719X7791466,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,H3BPL2G98GDNQPB2,16742118-230827110543-16847,mc_applepay,2023-09-11 12:44:05,BST,Refunded,KHD4PG5DSSQ29C32,GBP,29.25,,1,GBP,29.25,,,,,,mc_applepay,8260735X7791482,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZG8D3RKKHFJ5Q4C2,17007871-230824202720-40953,mc,2023-09-11 12:46:10,BST,Refunded,VBVRWT97D7J83VB2,GBP,13.50,,1,GBP,13.50,,,,,,mcstandarddebit,8260740X7791493,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZG8D3RKKHFJ5Q4C2,17007871-230824202720-40953,mc,2023-09-11 12:46:10,BST,Refunded,BRM8H8SC3TP4J4C2,GBP,34.20,,1,GBP,34.20,,,,,,mcstandarddebit,8260740X7791492,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,NFXFLKVDCPSBFF32,16869216-230820205242-1353,mc_applepay,2023-09-11 12:46:10,BST,Refunded,WQNVXQGZVMNNWPG2,GBP,16.20,,1,GBP,16.20,,,,,,mc_applepay,8260738X7791485,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZG8D3RKKHFJ5Q4C2,17007871-230824202720-40953,mc,2023-09-11 12:46:10,BST,Refunded,RX3FBJF5JFJ5Q4C2,GBP,15.30,,1,GBP,15.30,,,,,,mcstandarddebit,8260740X7791489,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,DBQ43JP28HSFQ632,17104828-230907155237-40988,visa,2023-09-11 12:46:10,BST,Refunded,VTG6R5WXSRB99VB2,GBP,45.00,,1,GBP,45.00,,,,,,visastandarddebit,8260739X7791486,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,MGDZ2GBTV42B7F32,16815739-230827143354-16359,visa_applepay,2023-09-11 12:46:10,BST,Refunded,BVSX5HT7G3VMPPG2,GBP,20.70,,1,GBP,20.70,,,,,,visa_applepay,8260737X7791484,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZG8D3RKKHFJ5Q4C2,17007871-230824202720-40953,mc,2023-09-11 12:46:10,BST,Refunded,B8JPK9XQ8GDNQPB2,GBP,28.50,,1,GBP,28.50,,,,,,mcstandarddebit,8260740X7791490,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZG8D3RKKHFJ5Q4C2,17007871-230824202720-40953,mc,2023-09-11 12:46:10,BST,Refunded,PQ3XQ5WXSRB99VB2,GBP,27.00,,1,GBP,27.00,,,,,,mcstandarddebit,8260740X7791488,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,MGDZ2GBTV42B7F32,16815739-230827143354-16359,visa_applepay,2023-09-11 12:46:10,BST,Refunded,T6PVXQGZVMNNWPG2,GBP,20.70,,1,GBP,20.70,,,,,,visa_applepay,8260736X7791483,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZG8D3RKKHFJ5Q4C2,17007871-230824202720-40953,mc,2023-09-11 12:46:11,BST,Refunded,DQ9NXQGZVMNNWPG2,GBP,11.70,,1,GBP,11.70,,,,,,mcstandarddebit,8260740X7791487,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZG8D3RKKHFJ5Q4C2,17007871-230824202720-40953,mc,2023-09-11 12:46:11,BST,Refunded,GCNPQ5WXSRB99VB2,GBP,26.25,,1,GBP,26.25,,,,,,mcstandarddebit,8260740X7791491,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,PPMXWLMNF3VMPPG2,16905819-230825133306-49807,mc,2023-09-11 12:48:19,BST,Refunded,GQLTJSSWQF2XRP52,GBP,48.75,,1,GBP,48.75,,,,,,mcsuperpremiumcredit,8260741X7791494,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,J78Q56LCC8XZ2C32,16652843-230903191051-66125,mc,2023-09-11 12:49:58,BST,Refunded,FMD89ZRWN3MGX632,GBP,35.10,,1,GBP,35.10,,,,,,mcpremiumcredit,8260742X7791495,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,T82QZLCGN3MGX632,17041597-230827125703-97630,visa,2023-09-11 12:51:22,BST,Refunded,BGSGMNR4N5FJBFG2,GBP,26.10,,1,GBP,26.10,,,,,,visastandarddebit,8260743X7791496,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,GWHH368NM5FJBFG2,17050127-230828124338-20968,mc,2023-09-11 12:53:12,BST,Refunded,DZ4V3XXBX2PH2C52,GBP,44.25,,1,GBP,44.25,,,,,,mcstandarddebit,8260748X7791501,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,R5PQZQ75XJGTK2C2,17078890-230902133846-49180,visa,2023-09-11 12:53:12,BST,Refunded,B8DKMBHHMNVCHK52,GBP,35.10,,1,GBP,35.10,,,,,,visapremiumcredit,8260747X7791500,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,R5PQZQ75XJGTK2C2,17078890-230902133846-49180,visa,2023-09-11 12:53:12,BST,Refunded,JQWTZVSWQF2XRP52,GBP,30.00,,1,GBP,30.00,,,,,,visapremiumcredit,8260745X7791498,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,R5PQZQ75XJGTK2C2,17078890-230902133846-49180,visa,2023-09-11 12:53:12,BST,Refunded,SKTPGL4949PDPK52,GBP,36.75,,1,GBP,36.75,,,,,,visapremiumcredit,8260744X7791497,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,VSJ6HLKPN3MGX632,17090255-230904134845-38798,mc_applepay,2023-09-11 12:53:54,BST,Refunded,PCF64F9ZM5RNTM52,GBP,37.80,,1,GBP,37.80,,,,,,mc_applepay,8260763X7791515,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,VSJ6HLKPN3MGX632,17090255-230904134845-38798,mc_applepay,2023-09-11 12:53:54,BST,Refunded,B4XW8JXS72HSGHG2,GBP,35.10,,1,GBP,35.10,,,,,,mc_applepay,8260762X7791514,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,JJ8NG7DNDNDKFXB2,17122406-230910175121-51577,visa_applepay,2023-09-11 12:53:59,BST,Settled,C28B5F9ZM5RNTM52,GBP,,36.90,1,GBP,,36.75,,0.06,0.02,0.07,visa_applepay,8258230X7788994,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,H2PPQG2XWJGTK2C2,16736039-230827184327-85432,visa,2023-09-11 12:54:57,BST,Refunded,NDZQKCHHMNVCHK52,GBP,15.30,,1,GBP,15.30,,,,,,visastandarddebit,8260769X7791521,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,H2PPQG2XWJGTK2C2,16736039-230827184327-85432,visa,2023-09-11 12:54:57,BST,Refunded,DRGLDKBR3SS3CH52,GBP,15.30,,1,GBP,15.30,,,,,,visastandarddebit,8260767X7791519,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,KWS98SL7P27PXPB2,CC17073697-230901125820-82109,visa,2023-09-11 12:54:57,BST,Refunded,R84ZKCHHMNVCHK52,GBP,47.00,,1,GBP,47.00,,,,,,visastandarddebit,8260770X7791522,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,H2PPQG2XWJGTK2C2,16736039-230827184327-85432,visa,2023-09-11 12:54:58,BST,Refunded,K3F3LF9ZM5RNTM52,GBP,19.80,,1,GBP,19.80,,,,,,visastandarddebit,8260764X7791516,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,H2PPQG2XWJGTK2C2,16736039-230827184327-85432,visa,2023-09-11 12:54:58,BST,Refunded,F9PQKCHHMNVCHK52,GBP,15.30,,1,GBP,15.30,,,,,,visastandarddebit,8260765X7791517,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,H2PPQG2XWJGTK2C2,16736039-230827184327-85432,visa,2023-09-11 12:54:58,BST,Refunded,ZSSNW8C3RFNR8HG2,GBP,23.40,,1,GBP,23.40,,,,,,visastandarddebit,8260766X7791518,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,H2PPQG2XWJGTK2C2,16736039-230827184327-85432,visa,2023-09-11 12:54:58,BST,Refunded,FLGLDKBR3SS3CH52,GBP,13.50,,1,GBP,13.50,,,,,,visastandarddebit,8260768X7791520,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,MGSLX8HR2TP4J4C2,16965278-230824074838-84419,mc_applepay,2023-09-11 12:56:07,BST,Refunded,KFZP3G9ZM5RNTM52,GBP,44.25,,1,GBP,44.25,,,,,,mc_applepay,8260772X7791526,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,MGSLX8HR2TP4J4C2,16965278-230824074838-84419,mc_applepay,2023-09-11 12:56:07,BST,Refunded,X85C98GP72TXZP52,GBP,15.30,,1,GBP,15.30,,,,,,mc_applepay,8260772X7791525,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,MGSLX8HR2TP4J4C2,16965278-230824074838-84419,mc_applepay,2023-09-11 12:56:07,BST,Refunded,L4SMGXSWQF2XRP52,GBP,13.50,,1,GBP,13.50,,,,,,mc_applepay,8260772X7791524,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,P6K38RHXWJGTK2C2,16991396-230828072615-88247,visa_applepay,2023-09-11 12:56:08,BST,Refunded,Q28HB8GP72TXZP52,GBP,31.50,,1,GBP,31.50,,,,,,visa_applepay,8260775X7791529,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,M4729QVMF3VMPPG2,16774395-230824173528-97335,visa,2023-09-11 12:56:09,BST,Refunded,P3QWD9L4FMHJ8C52,GBP,26.10,,1,GBP,26.10,,,,,,visastandarddebit,8260773X7791527,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WPDL8J458HSFQ632,16821293-230910075607-31117,mc,2023-09-11 12:56:09,BST,Settled,VHT3J9C3RFNR8HG2,GBP,,93.60,1,GBP,,93.17,,0.15,0.09,0.19,mcstandarddebit,8255418X7786803,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,TSVTH5S6G3VMPPG2,16917440-230910084057-82927,visa,2023-09-11 12:56:11,BST,Settled,TWN7K9C3RFNR8HG2,GBP,,70.00,1,GBP,,69.72,,0.11,0.03,0.14,visapremiumdebit,8255593X7786970,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,X7WX4MVWSRB99VB2,16483272-230910092814-53074,mc,2023-09-11 12:56:11,BST,Settled,Q54DDKXS72HSGHG2,GBP,,95.40,1,GBP,,94.90,,0.15,0.06,0.29,mcpremiumcredit,8255893X7787225,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,S536PMFGKBHVM232,17071404-230910091904-67231,visa_applepay,2023-09-11 12:56:18,BST,Settled,X7NCF6N77KXMMM52,GBP,,68.40,1,GBP,,68.12,,0.11,0.03,0.14,visa_applepay,8255835X7787169,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,JBN7W2TN4QNTF232,16469570-230910095802-73021,mc,2023-09-11 12:56:33,BST,Settled,RZ7NVTWJJDM4KH52,GBP,,68.90,1,GBP,,68.51,,0.11,0.07,0.21,mcpremiumcredit,8256045X7787360,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,BW7CVZHKC8XZ2C32,17117978-230910094612-39999,mc_applepay,2023-09-11 12:56:34,BST,Settled,D9HFMXSWQF2XRP52,GBP,,61.20,1,GBP,,60.87,,0.10,0.05,0.18,mc_applepay,8255991X7787306,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,QHF4LJJGKBHVM232,16560575-230910120443-49687,visa,2023-09-11 12:56:36,BST,Settled,CGTZ5LBR3SS3CH52,GBP,,128.65,1,GBP,,128.13,,0.21,0.05,0.26,visastandarddebit,8256754X7787926,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,RVJ58F8B7KLH4FG2,17119585-230910115835-27821,mc,2023-09-11 12:56:36,BST,Settled,V286ZTWJJDM4KH52,GBP,,50.00,1,GBP,,49.71,,0.08,0.06,0.15,mcpremiumcredit,8256752X7787924,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,FLMFL7LKC8XZ2C32,17119500-230910115248-40792,mc_applepay,2023-09-11 12:56:36,BST,Settled,XJFMJ8GP72TXZP52,GBP,,21.60,1,GBP,,21.51,,0.03,0.02,0.04,mc_applepay,8256708X7787880,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,CXDCRP2Q8GDNQPB2,17119550-230910121745-80830,mc,2023-09-11 12:56:37,BST,Settled,LQMGK6N77KXMMM52,GBP,,97.20,1,GBP,,96.66,,0.16,0.09,0.29,mcpremiumcredit,8256861X7787995,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,HFPTTMHTRCVPV832,17120087-230910134406-89007,mc,2023-09-11 12:56:38,BST,Settled,NSXVN9L4FMHJ8C52,GBP,,44.10,1,GBP,,43.87,,0.07,0.03,0.13,mcpremiumcredit,8257331X7788364,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,FFVH8XH3DPSBFF32,17120674-230910152153-14068,mc,2023-09-11 12:56:43,BST,Settled,ZMCQS9C3RFNR8HG2,GBP,,36.00,1,GBP,,35.77,,0.06,0.06,0.11,mcpremiumcredit,8257670X7788594,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,GR7R58X3N5FJBFG2,17120644-230910142359-77707,mc,2023-09-11 12:56:57,BST,Settled,F5GXQ9L4FMHJ8C52,GBP,,43.20,1,GBP,,42.98,,0.07,0.06,0.09,mcstandarddebit,8257478X7788472,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,V8ZCQXCCSSQ29C32,16690728-230910160917-21789,mc,2023-09-11 12:56:58,BST,Settled,PN5SNKXS72HSGHG2,GBP,,39.60,1,GBP,,39.36,,0.06,0.06,0.12,mcsuperpremiumcredit,8257853X7788739,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,D42Z5G6M8XNQ4932,17121278-230910152742-97961,mc,2023-09-11 12:56:58,BST,Settled,TPVBP6N77KXMMM52,GBP,,72.00,1,GBP,,71.58,,0.12,0.08,0.22,mcsuperpremiumcredit,8257697X7788619,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,HGLMTPN4JFJ5Q4C2,16986300-230910165123-17924,mc,2023-09-11 12:56:59,BST,Settled,T6G6KG9ZM5RNTM52,GBP,,170.60,1,GBP,,169.22,,0.27,0.60,0.51,mcsuperpremiumcredit,8258025X7788850,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,WVMVFD7M8XNQ4932,17083452-230910161906-21994,visa,2023-09-11 12:57:00,BST,Settled,GNJRQ8GP72TXZP52,GBP,,74.70,1,GBP,,74.40,,0.12,0.03,0.15,visastandarddebit,8257905X7788765,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,GD3NBGJ6D7J83VB2,16878533-230910161611-72158,mc,2023-09-11 12:57:00,BST,Settled,SJ4PQ6N77KXMMM52,GBP,,190.50,1,GBP,,189.48,,0.30,0.15,0.57,mcpremiumcredit,8257902X7788763,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,MLJQ5K9M8XNQ4932,17115820-230910182501-82766,visa,2023-09-11 12:57:01,BST,Settled,KRBGLDHHMNVCHK52,GBP,,27.90,1,GBP,,27.78,,0.04,0.02,0.06,visastandarddebit,8258337X7789067,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,XRHCGNWHP27PXPB2,17103621-230910193750-76947,mc,2023-09-11 12:57:23,BST,Settled,KFJSMDHHMNVCHK52,GBP,,45.00,1,GBP,,44.78,,0.07,0.06,0.09,mcstandarddebit,8258541X7789223,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZGSM38BQ8GDNQPB2,17108782-230910192921-31765,visa_applepay,2023-09-11 12:57:23,BST,Settled,WZNC42ZBX2PH2C52,GBP,,169.20,1,GBP,,168.53,,0.27,0.06,0.34,visa_applepay,8258506X7789191,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,RR3Q8RGNDNDKFXB2,17123496-230910202009-43179,paywithgoogle,2023-09-11 12:57:24,BST,Settled,H9MFX9L4FMHJ8C52,GBP,,111.60,1,GBP,,110.99,,0.18,0.10,0.33,mcstandardcredit,8258672X7789304,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,DV598VVVW3LJ7XB2,17124075-230910213835-42701,visa,2023-09-11 12:57:25,BST,Settled,K88XJLBR3SS3CH52,GBP,,60.30,1,GBP,,59.99,,0.10,0.03,0.18,visapremiumcredit,8258947X7789514,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ZZV3CJSTRCVPV832,17088737-230910222925-42036,visa,2023-09-11 12:57:26,BST,Settled,BNZZDVWJJDM4KH52,GBP,,57.60,1,GBP,,57.36,,0.09,0.03,0.12,visastandarddebit,8259130X7789649,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,W47Z8CV4JFJ5Q4C2,17111775-230910221402-59042,visa_applepay,2023-09-11 12:57:27,BST,Settled,KQDR72ZBX2PH2C52,GBP,,185.20,1,GBP,,184.47,,0.30,0.06,0.37,visa_applepay,8259063X7789603,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,X8SRBXN58HSFQ632,16962247-230910233804-51150,mc,2023-09-11 12:57:27,BST,Settled,CXCDSDHHMNVCHK52,GBP,,78.30,1,GBP,,77.86,,0.13,0.08,0.23,mcpremiumcredit,8259288X7789756,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,SKX4XFNRCPSBFF32,16322003-230901213011-12620,mc_applepay,2023-09-11 12:59:06,BST,Refunded,BPMJ84B7D7J83VB2,GBP,26.10,,1,GBP,26.10,,,,,,mc_applepay,8260777X7791531,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,SKX4XFNRCPSBFF32,16322003-230901213011-12620,mc_applepay,2023-09-11 12:59:06,BST,Refunded,CFKW3DWXSRB99VB2,GBP,48.75,,1,GBP,48.75,,,,,,mc_applepay,8260776X7791530,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ND8FHW9LHFJ5Q4C2,17026271-230825154327-24481,mc,2023-09-11 13:00:07,BST,Refunded,VCL97SKJP27PXPB2,GBP,34.20,,1,GBP,34.20,,,,,,mcpremiumcredit,8260780X7791534,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ND8FHW9LHFJ5Q4C2,17026271-230825154327-24481,mc,2023-09-11 13:00:08,BST,Refunded,XL635RF5JFJ5Q4C2,GBP,21.60,,1,GBP,21.60,,,,,,mcpremiumcredit,8260778X7791532,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,ND8FHW9LHFJ5Q4C2,17026271-230825154327-24481,mc,2023-09-11 13:00:08,BST,Refunded,KBJSWVGWW3LJ7XB2,GBP,26.25,,1,GBP,26.25,,,,,,mcpremiumcredit,8260779X7791533,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,PR3LW8BWN3MGX632,15987572-230910234121-81884,mc,2023-09-11 13:00:22,BST,Settled,BMN2ZX8FXJGTK2C2,GBP,,15.30,1,GBP,,15.14,,0.02,0.09,0.05,mcsuperpremiumcredit,8259301X7789768,564,,,,,,,,,
CrewClothing,CrewClothingWebsite,R6FPSWFJHFJ5Q4C2,16894258-230823140126-10031,visa,2023-09-11 13:01:17,BST,Refunded,QX4H3R5DSSQ29C32,GBP,12.60,,1,GBP,12.60,,,,,,visapremiumcredit,8260782X7791535,564,,,,,,,,,
